# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112.0000000000005
  89 0.885 20.952 944.437
  90 0.895 21.346 985.8
  91 0.905 21.726 989.665
  92 0.915 21.898 983.632
  93 0.925 21.886 952.663
  94 0.935 21.712 940.162
  95 0.945 21.602 947.016
  96 0.955 21.506 944.127
  97 0.965 21.378 978.174
  98 0.975 21.014 940.73
  99 0.985 20.23 925.763
  100 0.995 19.632 933.32
90000 100 2112.0000000000005
  1 0.005 19.624 965.693
  2 0.015 20.224 926.9
  3 0.025 20.874 899.193
  4 0.035 21.19 969.506
  5 0.045 21.504 911.482
  6 0.055 21.594 954.941
  7 0.065 21.682 937.718
  8 0.075 21.852 922.48
  9 0.085 21.854 874.668
  10 0.095 21.874 886.399
  11 0.105 21.518 962.023
  12 0.115 20.86 972.727
  13 0.125 20.202 982.257
  14 0.135 19.846 930.716
  15 0.145 20.538 920.096
  16 0.155 21.288 885.62
  17 0.165 21.862 917.998
  18 0.175 21.938 907.959
  19 0.185 21.778 910.243
  20 0.195 21.894 919.917
  21 0.205 21.532 932.398
  22 0.215 21.52 968.154
  23 0.225 21.492 977.748
  24 0.235 20.836 961.146
  25 0.245 20.156 1023.67
  26 0.255 19.428 1004.05
  27 0.265 19.998 1004.05
  28 0.275 20.498 1025.49
  29 0.285 21.114 1067.4
  30 0.295 21.158 1058.82
  31 0.305 21.47 1097.37
  32 0.315 21.672 1110.21
  33 0.325 21.754 1107.41
  34 0.335 21.826 1121.11
  35 0.345 21.808 1156.43
  36 0.355 21.398 1092.49
  37 0.365 20.718 1064.62
  38 0.375 20.044 1075.33
  39 0.385 20.05 1091.15
  40 0.395 20.718 1096.8
  41 0.405 21.326 1061.39
  42 0.415 21.85 1094.67
  43 0.425 21.782 1109.24
  44 0.435 21.898 1111.71
  45 0.445 21.604 1133.7
  46 0.455 21.588 1204.79
  47 0.465 21.234 1126.08
  48 0.475 21.096 1121.68
  49 0.485 20.06 1163.42
  50 0.495 19.286 1184.42
  51 0.505 19.856 1081.35
  52 0.515 20.556 1109.24
  53 0.525 20.858 1225.61
  54 0.535 21.458 1175.7
  55 0.545 21.442 1222.77
  56 0.555 21.668 1149.67
  57 0.565 21.732 1137.38
  58 0.575 21.918 1085.87
  59 0.585 21.83 1021.19
  60 0.595 21.392 967.595
  61 0.605 20.768 986.142
  62 0.615 19.828 1103.81
  63 0.625 19.816 1120.46
  64 0.635 20.876 1170.21
  65 0.645 21.56 1070.97
  66 0.655 21.86 1018.7
  67 0.665 21.93 1052.8
  68 0.675 21.71 1044.87
  69 0.685 21.652 1096.31
  70 0.695 21.488 1107.96
  71 0.705 21.41 1076.54
  72 0.715 20.856 1049.69
  73 0.725 20.228 1038.73
  74 0.735 19.66 951.393
  75 0.745 19.828 942.474
  76 0.755 20.598 948.963
  77 0.765 20.96 952.272
  78 0.775 21.24 1023.02
  79 0.785 21.376 1053.68
  80 0.795 21.56 1030.96
  81 0.805 21.856 954.445
  82 0.815 21.844 1012.79
  83 0.825 21.872 934.009
  84 0.835 21.692 914.803
  85 0.845 21.134 977.967
  86 0.855 20.364 943.891
  87 0.865 20.242 946.366
  88 0.875 20.322 962.781
  89 0.885 20.904 919.754
  90 0.895 21.406 924.221
  91 0.905 21.93 948.997
  92 0.915 21.802 962.741
  93 0.925 21.996 939.04
  94 0.935 21.764 885.777
  95 0.945 21.514 899.677
  96 0.955 21.518 874.579
  97 0.965 21.594 845.32
  98 0.975 21.326 897.071
  99 0.985 20.22 913.816
  100 0.995 19.876 951.034
95000 100 2112.0000000000005
  1 0.005 19.554 947.355
  2 0.015 20.474 931.562
  3 0.025 21.166 918.64
  4 0.035 21.414 880.508
  5 0.045 21.512 866.859
  6 0.055 21.71 872.758
  7 0.065 21.72 893.974
  8 0.075 21.92 930.744
  9 0.085 21.882 944.618
  10 0.095 21.776 948.254
  11 0.105 21.232 970.993
  12 0.115 20.412 956.753
  13 0.125 20.058 919.586
  14 0.135 20.294 920.215
  15 0.145 20.978 882.47
  16 0.155 21.43 916.901
  17 0.165 21.862 900.851
  18 0.175 21.918 927.833
  19 0.185 21.836 919.466
  20 0.195 21.722 930.029
  21 0.205 21.64 970.906
  22 0.215 21.514 979.014
  23 0.225 21.266 992.249
  24 0.235 20.876 1014.87
  25 0.245 20.014 1013.04
  26 0.255 19.628 981.499
  27 0.265 19.822 1026.86
  28 0.275 20.558 1102
  29 0.285 21.138 1007.98
  30 0.295 21.376 1020.76
  31 0.305 21.402 1061.22
  32 0.315 21.58 1105.41
  33 0.325 21.908 1123.98
  34 0.335 21.842 1088.67
  35 0.345 21.752 1059.05
  36 0.355 21.54 1055.53
  37 0.365 20.446 1078.25
  38 0.375 20.12 1069.22
  39 0.385 20.166 1075.73
  40 0.395 20.72 1061.8
  41 0.405 21.33 1074.3
  42 0.415 21.86 1065.17
  43 0.425 21.88 1059.64
  44 0.435 21.72 1134.59
  45 0.445 21.678 1157.91
  46 0.455 21.586 1166.69
  47 0.465 21.294 1228.58
  48 0.475 20.972 1212.23
  49 0.485 20.15 1205.16
  50 0.495 19.48 1163.96
  51 0.505 19.45 1218.14
  52 0.515 20.478 1170.32
  53 0.525 21.026 1164.83
  54 0.535 21.46 1158.82
  55 0.545 21.44 1155.01
  56 0.555 21.71 1101.19
  57 0.565 21.768 1107.26
  58 0.575 21.95 1078.56
  59 0.585 21.612 1049.99
  60 0.595 21.43 1032.98
  61 0.605 20.628 1034.15
  62 0.615 20.106 1051.61
  63 0.625 20.086 1121.91
  64 0.635 20.816 1103.25
  65 0.645 21.476 1057.34
  66 0.655 21.808 999.059
  67 0.665 21.904 1001.97
  68 0.675 21.766 1054.33
  69 0.685 21.78 1027.5
  70 0.695 21.526 1109.3
  71 0.705 21.396 1043.75
  72 0.715 21.264 1033.87
  73 0.725 20.478 1056.54
  74 0.735 20.01 1076.98
  75 0.745 19.6 1097.21
  76 0.755 20.25 1060.76
  77 0.765 20.586 1051.07
  78 0.775 21.142 1026.62
  79 0.785 21.366 1042.67
  80 0.795 21.57 1039.86
  81 0.805 21.756 993.797
  82 0.815 21.824 934.776
  83 0.825 21.784 938.604
  84 0.835 21.856 942.988
  85 0.845 21.13 925.813
  86 0.855 20.712 955.619
  87 0.865 20.346 925.082
  88 0.875 20.4 911.989
  89 0.885 20.452 939.609
  90 0.895 21.292 881.699
  91 0.905 21.854 874.656
  92 0.915 21.882 877.283
  93 0.925 21.788 918.879
  94 0.935 21.758 958.382
  95 0.945 21.654 977.286
  96 0.955 21.446 950.149
  97 0.965 21.434 905.452
  98 0.975 20.978 912.759
  99 0.985 20.172 932.608
  100 0.995 19.472 964.378
100000 100 2112
  1 0.005 19.87 903.269
  2 0.015 20.524 870.66
  3 0.025 21.166 846.909
  4 0.035 21.21 888.663
  5 0.045 21.638 906.359
  6 0.055 21.624 964.041
  7 0.065 21.606 949.131
  8 0.075 21.938 904.953
  9 0.085 21.87 928.538
  10 0.095 21.83 932.521
  11 0.105 21.46 925.385
  12 0.115 20.736 940.287
  13 0.125 19.982 953.328
  14 0.135 19.834 957.105
  15 0.145 20.894 905.65
  16 0.155 21.486 922.219
  17 0.165 21.848 931.526
  18 0.175 21.876 950.022
  19 0.185 21.804 985.801
  20 0.195 21.702 954.314
  21 0.205 21.57 1007.99
  22 0.215 21.546 941.067
  23 0.225 21.444 942.658
  24 0.235 20.73 955.168
  25 0.245 20.216 977.258
  26 0.255 19.568 936.632
  27 0.265 19.842 1035.96
  28 0.275 20.52 1044.95
  29 0.285 20.98 1059.91
  30 0.295 21.446 1058.07
  31 0.305 21.376 1078.52
  32 0.315 21.736 1001.72
  33 0.325 21.8 1051.82
  34 0.335 21.87 1032.99
  35 0.345 21.736 1063.51
  36 0.355 21.494 1093.2
  37 0.365 20.598 1103.94
  38 0.375 20.336 1084.69
  39 0.385 19.93 1060.85
  40 0.395 20.794 1080.25
  41 0.405 21.344 1105.04
  42 0.415 21.654 1091.88
  43 0.425 21.874 1078.7
  44 0.435 21.804 1140.14
  45 0.445 21.606 1179.07
  46 0.455 21.532 1131.65
  47 0.465 21.296 1165.41
  48 0.475 21.018 1205.66
  49 0.485 20.14 1214.29
  50 0.495 19.568 1236.32
  51 0.505 19.688 1191.47
  52 0.515 20.364 1209.78
  53 0.525 20.946 1204.79
  54 0.535 21.276 1165.48
  55 0.545 21.648 1174.4
  56 0.555 21.582 1162.35
  57 0.565 21.826 1071.34
  58 0.575 21.874 1072.2
  59 0.585 21.74 1062.55
  60 0.595 21.344 1137.7
  61 0.605 20.678 1053.52
  62 0.615 20.218 1073.47
  63 0.625 20.134 1050.83
  64 0.635 20.752 1001.07
  65 0.645 21.38 1006.43
  66 0.655 21.676 1019.05
  67 0.665 21.908 1051.29
  68 0.675 21.882 1081.67
  69 0.685 21.56 1061.21
  70 0.695 21.638 1053.53
  71 0.705 21.442 1064.18
  72 0.715 21.07 1046.82
  73 0.725 20.424 1039.05
  74 0.735 19.766 1064.77
  75 0.745 19.6 1058.98
  76 0.755 20.038 1050.74
  77 0.765 21.062 1006.84
  78 0.775 21.204 993.988
  79 0.785 21.366 1027.42
  80 0.795 21.544 967.838
  81 0.805 21.886 929.1
  82 0.815 21.786 912.799
  83 0.825 21.94 937.678
  84 0.835 21.606 995.102
  85 0.845 21.208 999.6
  86 0.855 20.406 1095.44
  87 0.865 20.422 1048.57
  88 0.875 20.196 1012.32
  89 0.885 20.794 940.434
  90 0.895 21.502 869.602
  91 0.905 21.826 875.687
  92 0.915 21.9 888.569
  93 0.925 21.856 876.632
  94 0.935 21.738 923.418
  95 0.945 21.518 959.515
  96 0.955 21.576 916.385
  97 0.965 21.488 894.846
  98 0.975 21.016 934.284
  99 0.985 20.11 917.059
  100 0.995 19.33 940.207
105000 100 2112.0000000000005
  1 0.005 19.892 837.302
  2 0.015 20.454 848.333
  3 0.025 21.222 843.103
  4 0.035 21.38 879.865
  5 0.045 21.72 915.692
  6 0.055 21.442 956.001
  7 0.065 21.822 927.114
  8 0.075 21.836 949.846
  9 0.085 21.902 963.822
  10 0.095 21.852 924.385
  11 0.105 21.484 935.773
  12 0.115 20.718 977.729
  13 0.125 20.028 931.775
  14 0.135 19.938 906.133
  15 0.145 20.7 901.847
  16 0.155 21.518 900.533
  17 0.165 21.804 930.145
  18 0.175 21.864 981.136
  19 0.185 21.89 985.939
  20 0.195 21.688 1028.5
  21 0.205 21.552 1006.84
  22 0.215 21.586 984.187
  23 0.225 21.388 996.759
  24 0.235 20.88 1006.3
  25 0.245 20.134 976.773
  26 0.255 19.614 987.434
  27 0.265 19.914 965.028
  28 0.275 20.45 969.913
  29 0.285 21.048 1042.96
  30 0.295 21.166 1022.52
  31 0.305 21.584 1029.95
  32 0.315 21.706 1030.38
  33 0.325 21.702 1076.48
  34 0.335 21.874 1081.82
  35 0.345 21.754 1055.61
  36 0.355 21.63 1031.46
  37 0.365 20.884 1021.96
  38 0.375 20.234 1075.47
  39 0.385 20.228 1072.04
  40 0.395 20.438 1124.04
  41 0.405 21.176 1150.13
  42 0.415 21.584 1193.73
  43 0.425 21.848 1192.61
  44 0.435 21.794 1146.61
  45 0.445 21.7 1193.84
  46 0.455 21.602 1168.8
  47 0.465 21.302 1150.4
  48 0.475 21.088 1177.53
  49 0.485 20.258 1164.33
  50 0.495 19.824 1188.34
  51 0.505 19.664 1227.81
  52 0.515 20.046 1215.94
  53 0.525 20.74 1184.9
  54 0.535 21.214 1205.64
  55 0.545 21.658 1123.2
  56 0.555 21.616 1070.22
  57 0.565 21.836 1074.18
  58 0.575 21.808 1089.34
  59 0.585 21.862 1049.78
  60 0.595 21.474 988.997
  61 0.605 20.606 1030.75
  62 0.615 19.834 1045.11
  63 0.625 20.036 1085.15
  64 0.635 20.696 1102.83
  65 0.645 21.576 1081.6
  66 0.655 21.84 1049.84
  67 0.665 21.898 1092.34
  68 0.675 21.81 1045.61
  69 0.685 21.592 1040.93
  70 0.695 21.558 1003.25
  71 0.705 21.42 983.347
  72 0.715 21.024 1032.14
  73 0.725 20.334 999.267
  74 0.735 19.682 988.789
  75 0.745 19.588 1021.18
  76 0.755 20.41 1042.37
  77 0.765 20.87 1071.89
  78 0.775 21.25 1037.5
  79 0.785 21.478 982.328
  80 0.795 21.582 964.649
  81 0.805 21.822 983.181
  82 0.815 21.888 933.261
  83 0.825 21.856 979.056
  84 0.835 21.656 953.455
  85 0.845 21.084 994.566
  86 0.855 20.312 1016.28
  87 0.865 20.072 1020.08
  88 0.875 20.57 1017.83
  89 0.885 21.058 991.736
  90 0.895 21.372 967.628
  91 0.905 21.842 889.271
  92 0.915 21.908 851.658
  93 0.925 21.784 915.315
  94 0.935 21.694 953.619
  95 0.945 21.598 923.672
  96 0.955 21.488 950.818
  97 0.965 21.362 951.119
  98 0.975 20.746 933.385
  99 0.985 20.172 890.018
  100 0.995 19.618 900.206
110000 100 2112.0000000000005
  1 0.005 19.988 894.017
  2 0.015 20.374 927.932
  3 0.025 21.066 910.729
  4 0.035 21.308 929.94
  5 0.045 21.606 923.163
  6 0.055 21.628 944.044
  7 0.065 21.734 915.047
  8 0.075 21.83 955.613
  9 0.085 21.852 940.143
  10 0.095 21.832 927.32
  11 0.105 21.304 1005.55
  12 0.115 20.82 906.287
  13 0.125 20.02 883.312
  14 0.135 20.246 875.624
  15 0.145 20.598 910.768
  16 0.155 21.412 938.902
  17 0.165 21.822 945.437
  18 0.175 21.924 962.931
  19 0.185 21.858 1011.6
  20 0.195 21.776 1011.36
  21 0.205 21.56 992.383
  22 0.215 21.576 966.379
  23 0.225 21.472 1018.72
  24 0.235 20.93 1030.38
  25 0.245 20.126 1015.6
  26 0.255 19.706 992.118
  27 0.265 19.984 1021.67
  28 0.275 20.496 979.897
  29 0.285 20.816 984.342
  30 0.295 21.3 1026.93
  31 0.305 21.354 1009.29
  32 0.315 21.766 1031.06
  33 0.325 21.688 1092.14
  34 0.335 21.796 1098.88
  35 0.345 21.912 1074.16
  36 0.355 21.524 1044.69
  37 0.365 21.02 1037.68
  38 0.375 20.086 1022.56
  39 0.385 20.062 1039.83
  40 0.395 20.41 1085.82
  41 0.405 21.208 1106.52
  42 0.415 21.664 1100.04
  43 0.425 21.872 1147.45
  44 0.435 21.76 1210.37
  45 0.445 21.702 1195.17
  46 0.455 21.512 1207.47
  47 0.465 21.366 1209.99
  48 0.475 20.88 1169.99
  49 0.485 20.088 1232.12
  50 0.495 19.414 1235.68
  51 0.505 19.828 1236.74
  52 0.515 20.364 1180.46
  53 0.525 20.88 1172.15
  54 0.535 21.406 1113.97
  55 0.545 21.558 1132.12
  56 0.555 21.644 1066.17
  57 0.565 21.812 1064.21
  58 0.575 21.964 1058.89
  59 0.585 21.554 1121.67
  60 0.595 21.132 1106.26
  61 0.605 20.48 1141.43
  62 0.615 19.894 1119.21
  63 0.625 20.384 1063.74
  64 0.635 21.048 1027.48
  65 0.645 21.542 1010.33
  66 0.655 21.87 1031.93
  67 0.665 21.886 1044.69
  68 0.675 21.776 1066.33
  69 0.685 21.588 1031.8
  70 0.695 21.54 1016.52
  71 0.705 21.484 976.512
  72 0.715 21.09 950.238
  73 0.725 20.46 988.197
  74 0.735 19.546 954.542
  75 0.745 19.636 998.813
  76 0.755 20.456 1007.72
  77 0.765 20.86 1044.16
  78 0.775 21.272 1004.52
  79 0.785 21.384 1013.82
  80 0.795 21.518 1030.92
  81 0.805 21.776 998.339
  82 0.815 21.892 1018.46
  83 0.825 21.86 971.172
  84 0.835 21.798 969.095
  85 0.845 21.32 942.626
  86 0.855 20.356 953.278
  87 0.865 19.964 951.787
  88 0.875 20.274 933.056
  89 0.885 21.044 926.578
  90 0.895 21.346 927.465
  91 0.905 21.884 945.654
  92 0.915 21.958 928.793
  93 0.925 21.832 913.79
  94 0.935 21.776 913.084
  95 0.945 21.382 964.382
  96 0.955 21.576 958.453
  97 0.965 21.492 922.101
  98 0.975 20.826 931.069
  99 0.985 20.346 932.577
  100 0.995 19.394 891.6
115000 100 2112.0000000000005
  1 0.005 19.844 878.265
  2 0.015 20.482 831.368
  3 0.025 21.01 852.812
  4 0.035 21.348 819.405
  5 0.045 21.518 827.187
  6 0.055 21.562 834.549
  7 0.065 21.804 929.714
  8 0.075 21.674 975.733
  9 0.085 21.93 949.996
  10 0.095 21.796 944.026
  11 0.105 21.68 953.777
  12 0.115 20.886 952.468
  13 0.125 20.22 916.686
  14 0.135 20.106 939.307
  15 0.145 20.456 945.927
  16 0.155 21.198 962.042
  17 0.165 21.752 979.126
  18 0.175 21.742 1010.72
  19 0.185 21.886 1004.65
  20 0.195 21.774 982.934
  21 0.205 21.598 973.429
  22 0.215 21.562 976.848
  23 0.225 21.32 987.579
  24 0.235 20.974 1018.85
  25 0.245 19.922 1012.87
  26 0.255 19.42 980.989
  27 0.265 19.822 1016.79
  28 0.275 20.686 988.044
  29 0.285 21.064 962.015
  30 0.295 21.362 956.138
  31 0.305 21.558 985.393
  32 0.315 21.558 1007.75
  33 0.325 21.738 1031.45
  34 0.335 21.966 1049.69
  35 0.345 21.756 1054.42
  36 0.355 21.496 1034.72
  37 0.365 20.928 1053.97
  38 0.375 20.058 1094.3
  39 0.385 20.06 1115.59
  40 0.395 20.5 1120.73
  41 0.405 21.444 1138.98
  42 0.415 21.68 1185.57
  43 0.425 21.796 1175.79
  44 0.435 21.774 1247.56
  45 0.445 21.674 1218.56
  46 0.455 21.534 1225.59
  47 0.465 21.224 1208.39
  48 0.475 20.758 1196.14
  49 0.485 20.012 1224.46
  50 0.495 19.526 1175.89
  51 0.505 19.864 1177.57
  52 0.515 20.374 1130.49
  53 0.525 21.134 1099.66
  54 0.535 21.478 1124.35
  55 0.545 21.494 1127.99
  56 0.555 21.684 1096.51
  57 0.565 21.818 1044.61
  58 0.575 21.864 1032.21
  59 0.585 21.804 1058.68
  60 0.595 21.26 1007.21
  61 0.605 20.554 1065.75
  62 0.615 19.854 1055.42
  63 0.625 20.336 1034.5
  64 0.635 20.82 1047.75
  65 0.645 21.572 1068.36
  66 0.655 21.72 1102.53
  67 0.665 21.802 1102.9
  68 0.675 21.86 1072.36
  69 0.685 21.67 1065.58
  70 0.695 21.594 1094.01
  71 0.705 21.32 1144.15
  72 0.715 20.972 1072.12
  73 0.725 20.236 1034.84
  74 0.735 19.652 1008.41
  75 0.745 19.698 1038.24
  76 0.755 20.342 1031.51
  77 0.765 21.028 1027.99
  78 0.775 21.224 1081.99
  79 0.785 21.56 1035.89
  80 0.795 21.554 1027.66
  81 0.805 21.776 986.605
  82 0.815 21.86 956.04
  83 0.825 21.884 944.625
  84 0.835 21.708 976.2
  85 0.845 21.102 944.308
  86 0.855 21.066 917.949
  87 0.865 19.842 944.926
  88 0.875 20.072 928.976
  89 0.885 20.77 948.764
  90 0.895 21.616 878.31
  91 0.905 21.846 909.578
  92 0.915 21.902 894.403
  93 0.925 21.858 995.246
  94 0.935 21.654 1001.76
  95 0.945 21.67 990.355
  96 0.955 21.526 1023.27
  97 0.965 21.434 977.907
  98 0.975 20.744 912.253
  99 0.985 20.282 857.609
  100 0.995 19.808 824.303
120000 100 2112
  1 0.005 19.962 977.341
  2 0.015 20.558 940.872
  3 0.025 20.81 915.872
  4 0.035 21.218 894.511
  5 0.045 21.436 879.05
  6 0.055 21.582 860.68
  7 0.065 21.742 772.265
  8 0.075 21.902 826.53
  9 0.085 21.816 865.096
  10 0.095 21.794 910.332
  11 0.105 21.474 923.575
  12 0.115 20.824 957.482
  13 0.125 19.908 993.464
  14 0.135 20.106 1008.82
  15 0.145 20.634 1024.56
  16 0.155 21.436 1018.99
  17 0.165 21.846 983.226
  18 0.175 21.846 976.027
  19 0.185 21.828 972.51
  20 0.195 21.746 947.103
  21 0.205 21.664 991.898
  22 0.215 21.376 972.225
  23 0.225 21.394 998.103
  24 0.235 20.896 974.191
  25 0.245 19.716 1008.85
  26 0.255 19.552 1010.46
  27 0.265 19.868 981.026
  28 0.275 20.72 941.482
  29 0.285 21.232 1003.97
  30 0.295 21.27 1051.63
  31 0.305 21.582 969.261
  32 0.315 21.684 982
  33 0.325 21.8 1018.92
  34 0.335 21.852 1056.21
  35 0.345 21.804 1067.39
  36 0.355 21.346 1105.64
  37 0.365 20.912 1077.99
  38 0.375 20.264 1076.52
  39 0.385 19.828 1120.46
  40 0.395 20.718 1119.28
  41 0.405 21.252 1161.33
  42 0.415 21.802 1086.45
  43 0.425 21.852 1173.56
  44 0.435 21.82 1105.9
  45 0.445 21.598 1103.58
  46 0.455 21.534 1160.36
  47 0.465 21.412 1179.07
  48 0.475 20.894 1167.62
  49 0.485 19.978 1227.78
  50 0.495 19.656 1245.37
  51 0.505 19.842 1157.91
  52 0.515 20.528 1169.96
  53 0.525 20.934 1158.45
  54 0.535 21.194 1176.4
  55 0.545 21.558 1106.37
  56 0.555 21.66 1124.33
  57 0.565 21.75 1118.72
  58 0.575 21.89 1100.1
  59 0.585 21.62 1061.47
  60 0.595 21.472 1084.33
  61 0.605 20.726 1090.8
  62 0.615 20.224 1138.7
  63 0.625 20.184 1125.39
  64 0.635 20.524 1091.18
  65 0.645 21.332 1049.53
  66 0.655 21.82 1007.16
  67 0.665 21.896 1001.12
  68 0.675 21.764 1035.39
  69 0.685 21.664 1056.09
  70 0.695 21.512 1050.21
  71 0.705 21.504 1066.76
  72 0.715 21.062 1059.85
  73 0.725 20.694 998.67
  74 0.735 19.594 1047.34
  75 0.745 19.338 1097.96
  76 0.755 20.322 1050.56
  77 0.765 20.842 1068.65
  78 0.775 21.286 997.834
  79 0.785 21.486 1049.5
  80 0.795 21.626 999.292
  81 0.805 21.666 985.594
  82 0.815 21.876 995.95
  83 0.825 21.882 952.534
  84 0.835 21.778 940.046
  85 0.845 21.448 861.112
  86 0.855 20.786 878.888
  87 0.865 19.942 903.964
  88 0.875 20.044 931.488
  89 0.885 20.922 943.514
  90 0.895 21.23 961.761
  91 0.905 21.894 937.96
  92 0.915 21.912 963.461
  93 0.925 21.864 916.334
  94 0.935 21.734 918.518
  95 0.945 21.568 932.001
  96 0.955 21.568 947.134
  97 0.965 21.316 972.213
  98 0.975 20.984 933.071
  99 0.985 20.166 946.937
  100 0.995 19.828 947.609
125000 100 2112
  1 0.005 20.144 945.702
  2 0.015 20.73 878.859
  3 0.025 21.122 896.147
  4 0.035 21.236 860.502
  5 0.045 21.626 830.219
  6 0.055 21.566 868.568
  7 0.065 21.792 837.094
  8 0.075 21.89 898.347
  9 0.085 21.866 873.757
  10 0.095 21.592 877.303
  11 0.105 21.354 923.401
  12 0.115 20.652 930.399
  13 0.125 20.314 957.731
  14 0.135 20.216 990.041
  15 0.145 20.776 978.039
  16 0.155 21.334 962.275
  17 0.165 21.802 934.376
  18 0.175 21.906 973.473
  19 0.185 21.784 1001.07
  20 0.195 21.77 1031.88
  21 0.205 21.554 1021.71
  22 0.215 21.648 1066.39
  23 0.225 21.286 1038.14
  24 0.235 20.92 1046.74
  25 0.245 20.056 1016.56
  26 0.255 19.524 994.306
  27 0.265 19.908 978.313
  28 0.275 20.492 943.352
  29 0.285 21.094 930.103
  30 0.295 21.3 953.223
  31 0.305 21.632 964.918
  32 0.315 21.53 998.975
  33 0.325 21.826 1000.09
  34 0.335 21.82 1047.64
  35 0.345 21.9 1010.44
  36 0.355 21.426 1044.4
  37 0.365 21.156 1094.6
  38 0.375 20.306 1078.49
  39 0.385 19.98 1076.98
  40 0.395 20.256 1049.47
  41 0.405 21.162 1128.36
  42 0.415 21.72 1058.8
  43 0.425 21.83 1205.89
  44 0.435 21.856 1150.49
  45 0.445 21.696 1167.82
  46 0.455 21.586 1143.24
  47 0.465 21.252 1144.45
  48 0.475 21.12 1163.71
  49 0.485 20.138 1240.81
  50 0.495 19.796 1170.08
  51 0.505 19.376 1223.63
  52 0.515 20.242 1169.95
  53 0.525 21.032 1160.69
  54 0.535 21.394 1065.9
  55 0.545 21.484 1182.43
  56 0.555 21.632 1188.19
  57 0.565 21.682 1160.3
  58 0.575 21.874 1149.37
  59 0.585 21.612 1107.53
  60 0.595 21.192 1127.4
  61 0.605 20.506 1170.05
  62 0.615 20.074 1193.84
  63 0.625 20.194 1131.33
  64 0.635 20.942 1116.08
  65 0.645 21.604 1038.02
  66 0.655 21.852 1049.74
  67 0.665 21.824 1035.73
  68 0.675 21.86 1054.7
  69 0.685 21.566 1051.38
  70 0.695 21.62 1020.12
  71 0.705 21.446 1038.89
  72 0.715 21.258 1019.51
  73 0.725 20.346 1051.95
  74 0.735 19.576 1034.79
  75 0.745 19.944 1028.11
  76 0.755 20.264 1020.91
  77 0.765 20.696 998.137
  78 0.775 21.166 1008.52
  79 0.785 21.584 985.664
  80 0.795 21.464 1029.3
  81 0.805 21.808 1016.17
  82 0.815 21.74 1013.56
  83 0.825 21.89 963.75
  84 0.835 21.61 955.626
  85 0.845 21.18 977.416
  86 0.855 20.822 947.971
  87 0.865 20.208 939.05
  88 0.875 20.244 903.675
  89 0.885 20.524 931.078
  90 0.895 21.548 949.559
  91 0.905 21.858 948.382
  92 0.915 21.89 909.405
  93 0.925 21.78 930.266
  94 0.935 21.786 911.679
  95 0.945 21.5 946.731
  96 0.955 21.584 892.548
  97 0.965 21.268 918.2
  98 0.975 20.768 946.956
  99 0.985 19.774 965.08
  100 0.995 19.67 976.574
130000 100 2112
  1 0.005 20.262 843.527
  2 0.015 20.782 818.899
  3 0.025 21.138 826.867
  4 0.035 21.4 806.427
  5 0.045 21.526 798.394
  6 0.055 21.684 850.738
  7 0.065 21.696 934.264
  8 0.075 21.894 959.415
  9 0.085 21.838 941.542
  10 0.095 21.658 945.83
  11 0.105 21.55 943.193
  12 0.115 20.628 963.727
  13 0.125 20.254 964.417
  14 0.135 19.954 958.341
  15 0.145 20.712 955.864
  16 0.155 21.448 905.37
  17 0.165 21.846 905.964
  18 0.175 21.862 914.276
  19 0.185 21.87 904.39
  20 0.195 21.82 956.379
  21 0.205 21.554 1030.45
  22 0.215 21.512 1033.99
  23 0.225 21.462 1014.47
  24 0.235 20.834 1057.11
  25 0.245 20.046 1037.05
  26 0.255 19.454 1015.63
  27 0.265 19.82 1022.9
  28 0.275 20.672 966.937
  29 0.285 20.94 1038.92
  30 0.295 21.362 962.144
  31 0.305 21.64 976.472
  32 0.315 21.612 1017.34
  33 0.325 21.648 1047.2
  34 0.335 21.97 999.093
  35 0.345 21.802 963.576
  36 0.355 21.492 1011.94
  37 0.365 21.19 1030.4
  38 0.375 20.084 1063.2
  39 0.385 20.292 1026.95
  40 0.395 20.198 1069.31
  41 0.405 21.112 1092.41
  42 0.415 21.758 1134.89
  43 0.425 21.856 1114.53
  44 0.435 21.922 1099.6
  45 0.445 21.518 1157.49
  46 0.455 21.722 1189.71
  47 0.465 21.462 1150.02
  48 0.475 21.242 1141.63
  49 0.485 20.596 1174.48
  50 0.495 19.678 1164.17
  51 0.505 19.832 1174.2
  52 0.515 20.206 1215.18
  53 0.525 20.474 1212.08
  54 0.535 20.994 1212.63
  55 0.545 21.472 1266.99
  56 0.555 21.476 1271.92
  57 0.565 21.782 1261.63
  58 0.575 21.744 1203.82
  59 0.585 21.698 1150.49
  60 0.595 21.358 1094.03
  61 0.605 20.822 1076.89
  62 0.615 20.424 1065.96
  63 0.625 20.102 1084.03
  64 0.635 20.604 1052.25
  65 0.645 21.172 1014.64
  66 0.655 21.766 988.096
  67 0.665 21.916 1014.46
  68 0.675 21.782 1076.58
  69 0.685 21.71 1049.02
  70 0.695 21.482 1002.74
  71 0.705 21.424 1035.63
  72 0.715 21.072 1086.93
  73 0.725 20.494 1033.08
  74 0.735 19.318 1049.49
  75 0.745 19.606 1086.95
  76 0.755 20.238 1093.55
  77 0.765 20.924 1062.12
