# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112.0000000000005
  17 0.165 21.856 741.145
  18 0.175 21.982 755.485
  19 0.185 21.91 706.004
  20 0.195 21.76 737.69
  21 0.205 21.626 780.868
  22 0.215 21.484 779.423
  23 0.225 21.532 771.625
  24 0.235 21.218 767.102
  25 0.245 20.4 789.775
  26 0.255 19.468 804.328
  27 0.265 19.406 815.986
  28 0.275 20.144 786.312
  29 0.285 20.986 812.679
  30 0.295 21.514 834.606
  31 0.305 21.364 819.13
  32 0.315 21.702 794.997
  33 0.325 21.728 802.178
  34 0.335 21.804 894.105
  35 0.345 21.928 941.116
  36 0.355 21.634 956.246
  37 0.365 21.138 900.564
  38 0.375 20.372 912.065
  39 0.385 19.55 938.903
  40 0.395 20.302 950.479
  41 0.405 21.184 921.808
  42 0.415 21.886 905.993
  43 0.425 21.884 912.411
  44 0.435 21.82 955.934
  45 0.445 21.62 978.311
  46 0.455 21.68 948.741
  47 0.465 21.264 1011.91
  48 0.475 21.072 1016.49
  49 0.485 20.126 1092.62
  50 0.495 19.26 1018.45
  51 0.505 19.114 983.663
  52 0.515 20.622 960.247
  53 0.525 21.072 982.156
  54 0.535 21.5 967.069
  55 0.545 21.5 993.274
  56 0.555 21.69 937.049
  57 0.565 21.846 931.805
  58 0.575 21.894 888.212
  59 0.585 21.93 862.895
  60 0.595 21.406 869.157
  61 0.605 20.384 895.991
  62 0.615 19.198 904.839
  63 0.625 20.042 884.989
  64 0.635 21.194 840.528
  65 0.645 21.876 811.614
  66 0.655 21.984 764.68
  67 0.665 21.884 808.17
  68 0.675 21.808 826.811
  69 0.685 21.606 837.479
  70 0.695 21.464 853.616
  71 0.705 21.524 862.174
  72 0.715 21.202 850.019
  73 0.725 20.426 835.291
  74 0.735 19.438 806.16
  75 0.745 19.264 811.729
  76 0.755 20.156 776.022
  77 0.765 21.19 789.12
  78 0.775 21.366 785.061
  79 0.785 21.49 807.56
  80 0.795 21.578 777.42
  81 0.805 21.774 792.649
  82 0.815 21.916 800.009
  83 0.825 21.876 803.897
  84 0.835 21.914 771.202
  85 0.845 21.294 798.91
  86 0.855 20.52 822.94
  87 0.865 19.682 818.346
  88 0.875 20.196 800.178
  89 0.885 20.834 765.994
  90 0.895 21.678 742.505
  91 0.905 21.904 761.907
  92 0.915 21.93 762.04
  93 0.925 21.788 732.499
  94 0.935 21.674 705.135
  95 0.945 21.712 669.414
  96 0.955 21.426 686.02
  97 0.965 21.514 660.57
  98 0.975 21.1 668.017
  99 0.985 20.208 662.297
  100 0.995 19.18 690.086
95000 100 2112
  1 0.005 19.45 604.06
  2 0.015 20.15 588.082
  3 0.025 21.234 655.582
  4 0.035 21.62 659.462
  5 0.045 21.506 681.142
  6 0.055 21.514 687.553
  7 0.065 21.746 698.241
  8 0.075 21.826 706.41
  9 0.085 21.994 708.48
  10 0.095 21.928 686.843
  11 0.105 21.702 703.415
  12 0.115 20.914 717.275
  13 0.125 19.768 721.012
  14 0.135 19.256 797.342
  15 0.145 20.728 789.461
  16 0.155 21.712 787.205
  17 0.165 21.962 792.664
  18 0.175 21.924 728.521
  19 0.185 21.92 750.483
  20 0.195 21.688 722.86
  21 0.205 21.662 708.521
  22 0.215 21.398 746.571
  23 0.225 21.462 725.392
  24 0.235 21.016 751.772
  25 0.245 20.22 726.533
  26 0.255 19.482 722.381
  27 0.265 19.52 760.574
  28 0.275 20.35 776.909
  29 0.285 21.136 854.318
  30 0.295 21.358 864.447
  31 0.305 21.586 866.186
  32 0.315 21.646 869.181
  33 0.325 21.78 907.216
  34 0.335 21.834 898.783
  35 0.345 21.848 861.41
  36 0.355 21.402 917.904
  37 0.365 20.684 916.483
  38 0.375 20.172 875.211
  39 0.385 20.32 878.935
  40 0.395 20.57 893.87
  41 0.405 21.334 907.974
  42 0.415 21.668 939.408
  43 0.425 21.85 942.24
  44 0.435 21.828 937.311
  45 0.445 21.688 946.014
  46 0.455 21.458 994.44
  47 0.465 21.348 977.418
  48 0.475 21.122 911.785
  49 0.485 20.318 934.363
  50 0.495 19.624 948.935
  51 0.505 19.35 916.123
  52 0.515 20.114 976.818
  53 0.525 21.13 963.573
  54 0.535 21.378 1021.66
  55 0.545 21.546 1001.41
  56 0.555 21.518 1029.47
  57 0.565 21.822 1054.73
  58 0.575 21.902 964.464
  59 0.585 21.954 908.548
  60 0.595 21.42 917.941
  61 0.605 20.57 929.614
  62 0.615 19.276 925.116
  63 0.625 19.862 917.511
  64 0.635 21.168 871.791
  65 0.645 21.83 838.599
  66 0.655 21.948 804.111
  67 0.665 21.886 821.551
  68 0.675 21.768 814.212
  69 0.685 21.706 789.271
  70 0.695 21.46 791.302
  71 0.705 21.504 770.547
  72 0.715 21.308 778.739
  73 0.725 20.712 763.84
  74 0.735 19.46 787.615
  75 0.745 19.382 788.679
  76 0.755 20.12 791.625
  77 0.765 20.866 810.517
  78 0.775 21.368 833.107
  79 0.785 21.378 833.019
  80 0.795 21.61 822.888
  81 0.805 21.768 832.342
  82 0.815 21.75 836.266
  83 0.825 21.966 801.789
  84 0.835 21.718 808.406
  85 0.845 21.228 842.431
  86 0.855 20.78 781
  87 0.865 20.456 752.968
  88 0.875 19.924 731.807
  89 0.885 20.624 762.381
  90 0.895 21.41 737.453
  91 0.905 21.838 713.58
  92 0.915 21.884 687.662
  93 0.925 21.888 747.911
  94 0.935 21.704 754.422
  95 0.945 21.608 736.139
  96 0.955 21.528 731.739
  97 0.965 21.414 676.515
  98 0.975 20.906 720.328
  99 0.985 20.484 662.586
  100 0.995 19.58 655.586
100000 100 2112.0000000000005
  1 0.005 19.622 622.236
  2 0.015 20.404 614.288
  3 0.025 21.284 611.726
  4 0.035 21.684 632.555
  5 0.045 21.398 680.789
  6 0.055 21.456 683.742
  7 0.065 21.808 673.097
  8 0.075 21.916 654.96
  9 0.085 21.956 681.5
  10 0.095 21.972 714.789
  11 0.105 21.806 777.893
  12 0.115 21.074 762.85
  13 0.125 19.666 742.973
  14 0.135 19.494 765.175
  15 0.145 20.428 772.323
  16 0.155 21.654 745.389
  17 0.165 21.904 767.295
  18 0.175 21.962 746.601
  19 0.185 21.878 748.547
  20 0.195 21.694 730.648
  21 0.205 21.65 730.967
  22 0.215 21.478 763.769
  23 0.225 21.436 751.192
  24 0.235 21.04 754.856
  25 0.245 20.2 780.517
  26 0.255 19.412 759.126
  27 0.265 19.692 774.633
  28 0.275 20.282 781.285
  29 0.285 21.03 816.684
  30 0.295 21.428 814.917
  31 0.305 21.598 834.614
  32 0.315 21.548 825.868
  33 0.325 21.856 883.863
  34 0.335 21.866 862.591
  35 0.345 21.82 892.224
  36 0.355 21.334 919.883
  37 0.365 20.756 862.336
  38 0.375 20.158 871.687
  39 0.385 20.132 879.698
  40 0.395 20.628 880.185
  41 0.405 21.392 862.156
  42 0.415 21.748 891.447
  43 0.425 21.736 912.52
  44 0.435 21.842 903.595
  45 0.445 21.754 963.602
  46 0.455 21.462 985.389
  47 0.465 21.396 976.565
  48 0.475 20.942 989.599
  49 0.485 20.098 1010.86
  50 0.495 19.614 1056.41
  51 0.505 19.388 981.213
  52 0.515 20.26 966.146
  53 0.525 21.134 969.618
  54 0.535 21.528 978.944
  55 0.545 21.416 1052.52
  56 0.555 21.688 1015.8
  57 0.565 21.784 981.968
  58 0.575 21.974 980.314
  59 0.585 21.892 945.14
  60 0.595 21.684 946.805
  61 0.605 20.462 969.468
  62 0.615 19.44 897.187
  63 0.625 19.604 893.515
  64 0.635 21.1 901.773
  65 0.645 21.832 886.857
  66 0.655 21.906 891.067
  67 0.665 21.942 794.009
  68 0.675 21.84 779.927
  69 0.685 21.624 800.791
  70 0.695 21.526 827.274
  71 0.705 21.498 835.816
  72 0.715 21.282 767.524
  73 0.725 20.712 783.707
  74 0.735 19.636 772.432
  75 0.745 19.476 788.833
  76 0.755 19.86 805.033
  77 0.765 20.778 862.715
  78 0.775 21.244 829.293
  79 0.785 21.694 841.748
  80 0.795 21.438 858.866
  81 0.805 21.734 837.73
  82 0.815 21.868 857.324
  83 0.825 21.794 821.122
  84 0.835 21.74 766.735
  85 0.845 21.256 753.414
  86 0.855 20.672 724.647
  87 0.865 20.196 688.45
  88 0.875 20.062 645.707
  89 0.885 20.746 691.541
  90 0.895 21.616 734.501
  91 0.905 21.808 739.205
  92 0.915 21.874 758.068
  93 0.925 21.838 751.429
  94 0.935 21.642 773.592
  95 0.945 21.622 732.611
  96 0.955 21.584 683.462
  97 0.965 21.362 692.505
  98 0.975 20.952 682.051
  99 0.985 20.26 659.323
  100 0.995 19.344 627.809
105000 100 2112.0000000000005
  1 0.005 19.522 642.949
  2 0.015 20.658 633.525
  3 0.025 21.226 623.394
  4 0.035 21.398 623.622
  5 0.045 21.54 631.581
  6 0.055 21.606 628.601
  7 0.065 21.694 671.712
  8 0.075 21.944 679.72
  9 0.085 21.862 760.905
  10 0.095 22.002 761.535
  11 0.105 21.786 784.465
  12 0.115 21.126 757.469
  13 0.125 19.65 744.987
  14 0.135 19.192 757.572
  15 0.145 20.75 727.768
  16 0.155 21.606 708.044
  17 0.165 21.928 741.915
  18 0.175 21.942 767.628
  19 0.185 21.916 759.077
  20 0.195 21.774 776.173
  21 0.205 21.556 780.188
  22 0.215 21.444 800.57
  23 0.225 21.466 764.177
  24 0.235 21.15 774.294
  25 0.245 20.324 772.658
  26 0.255 19.614 791.018
  27 0.265 19.408 786.191
  28 0.275 20.228 768.944
  29 0.285 21.092 770.421
  30 0.295 21.482 786.694
  31 0.305 21.456 809.888
  32 0.315 21.612 824.014
  33 0.325 21.786 812.618
  34 0.335 21.76 802.805
  35 0.345 21.942 840.663
  36 0.355 21.57 827.292
  37 0.365 20.922 868.544
  38 0.375 20.712 919.696
  39 0.385 20.412 919.699
  40 0.395 20.02 881.574
  41 0.405 20.88 876.547
  42 0.415 21.548 873.717
  43 0.425 21.848 897.668
  44 0.435 21.918 946.046
  45 0.445 21.666 941.334
  46 0.455 21.474 972.071
  47 0.465 21.492 955.506
  48 0.475 21.16 1016.55
  49 0.485 20.366 1022.15
  50 0.495 19.54 1034.47
  51 0.505 19.246 1063.72
  52 0.515 20.246 1045.74
  53 0.525 20.804 1017.38
  54 0.535 21.3 1006.74
  55 0.545 21.53 1021.32
  56 0.555 21.678 980.334
  57 0.565 21.816 959.484
  58 0.575 21.856 934.198
  59 0.585 21.958 868.117
  60 0.595 21.45 877.819
  61 0.605 20.42 931.678
  62 0.615 19.258 927.075
  63 0.625 19.91 934.702
  64 0.635 21.186 908.386
  65 0.645 21.834 900.417
  66 0.655 21.936 905.283
  67 0.665 21.884 881.141
  68 0.675 21.82 875.166
  69 0.685 21.658 827.984
  70 0.695 21.348 817.892
  71 0.705 21.456 813.662
  72 0.715 21.07 794.487
  73 0.725 20.086 774.732
  74 0.735 19.632 797.212
  75 0.745 19.506 769.547
  76 0.755 20.296 805.317
  77 0.765 21.11 861.75
  78 0.775 21.394 844.942
  79 0.785 21.592 844.873
  80 0.795 21.65 799.326
  81 0.805 21.73 800.388
  82 0.815 21.892 806.799
  83 0.825 21.894 815.771
  84 0.835 21.598 809.362
  85 0.845 21.072 729
  86 0.855 20.32 777.263
  87 0.865 20.088 759.331
  88 0.875 20.352 788.391
  89 0.885 20.914 734.452
  90 0.895 21.79 712.633
  91 0.905 21.922 687.796
  92 0.915 21.904 668.574
  93 0.925 21.798 693.559
  94 0.935 21.78 685.253
  95 0.945 21.472 682.493
  96 0.955 21.622 681.825
  97 0.965 21.438 680.981
  98 0.975 20.904 710.005
  99 0.985 20.13 707.043
  100 0.995 19.48 668.32
110000 100 2112
  1 0.005 19.864 628.982
  2 0.015 20.792 628.22
  3 0.025 21.178 657
  4 0.035 21.332 647.441
  5 0.045 21.53 661.199
  6 0.055 21.704 702.993
  7 0.065 21.74 714.273
  8 0.075 21.884 698.757
  9 0.085 22.01 661.39
  10 0.095 21.916 696.588
  11 0.105 21.912 715.501
  12 0.115 21.056 770.118
  13 0.125 19.588 748.051
  14 0.135 19.588 739.254
  15 0.145 20.386 752.476
  16 0.155 21.588 744.192
  17 0.165 21.912 718.791
  18 0.175 21.986 692.116
  19 0.185 21.928 741.362
  20 0.195 21.762 784.297
  21 0.205 21.604 785.973
  22 0.215 21.59 746.875
  23 0.225 21.324 751.332
  24 0.235 21.06 772.544
  25 0.245 20.446 811.098
  26 0.255 19.746 827.964
  27 0.265 19.27 838.987
  28 0.275 20.208 811.219
  29 0.285 20.952 838.4
  30 0.295 21.398 794.229
  31 0.305 21.59 813.414
  32 0.315 21.514 854.742
  33 0.325 21.86 835.232
  34 0.335 21.926 821.078
  35 0.345 21.774 843.808
  36 0.355 21.56 845.603
  37 0.365 21.104 808.927
  38 0.375 20.572 831.364
  39 0.385 20.182 814.458
  40 0.395 20.21 819.196
  41 0.405 20.95 820.246
  42 0.415 21.572 881.684
  43 0.425 21.862 889.373
  44 0.435 21.846 918.687
  45 0.445 21.806 913.963
  46 0.455 21.42 910.561
  47 0.465 21.762 948.554
  48 0.475 21.1 995.788
  49 0.485 20.574 1006.98
  50 0.495 19.762 1002.93
  51 0.505 19.578 1021.62
  52 0.515 19.8 994.249
  53 0.525 20.658 1050.54
  54 0.535 21.19 1077.52
  55 0.545 21.392 1058.49
  56 0.555 21.586 1072.56
  57 0.565 21.782 977.856
  58 0.575 21.798 992.835
  59 0.585 21.966 898.823
  60 0.595 21.504 871.394
  61 0.605 20.64 900.687
  62 0.615 19.636 878.983
  63 0.625 19.406 918.761
  64 0.635 21.166 868.48
  65 0.645 21.782 868.754
  66 0.655 21.886 864.359
  67 0.665 21.912 850.142
  68 0.675 21.682 875.786
  69 0.685 21.622 836.649
  70 0.695 21.548 841.221
  71 0.705 21.396 851.087
  72 0.715 20.896 810.044
  73 0.725 20.162 831.317
  74 0.735 19.512 859.974
  75 0.745 19.62 884.393
  76 0.755 20.236 862.27
  77 0.765 21.16 860.866
  78 0.775 21.394 803.372
  79 0.785 21.706 769.767
  80 0.795 21.558 806.971
  81 0.805 21.77 810.274
  82 0.815 21.946 809.291
  83 0.825 21.84 790.6
  84 0.835 21.526 833.402
  85 0.845 20.896 780.531
  86 0.855 20.372 748.706
  87 0.865 20.11 743.615
  88 0.875 20.622 767.244
  89 0.885 20.914 794.123
  90 0.895 21.684 774.51
  91 0.905 21.904 748.182
  92 0.915 21.922 714.302
  93 0.925 21.724 685.726
  94 0.935 21.686 665.144
  95 0.945 21.61 660.034
  96 0.955 21.478 677.209
  97 0.965 21.378 659.892
  98 0.975 20.78 693.267
  99 0.985 19.922 662.286
  100 0.995 19.542 698.016
115000 100 2111.9999999999995
  1 0.005 20.002 647.846
  2 0.015 20.686 643.063
  3 0.025 21.15 621.058
  4 0.035 21.454 623.834
  5 0.045 21.466 659.186
  6 0.055 21.686 666.496
  7 0.065 21.688 675.095
  8 0.075 21.856 693.138
  9 0.085 21.976 702.535
  10 0.095 21.918 690.85
  11 0.105 21.666 685.942
  12 0.115 21.076 722.601
  13 0.125 19.802 741
  14 0.135 19.47 744.586
  15 0.145 20.698 761.166
  16 0.155 21.438 763.082
  17 0.165 21.926 756.005
  18 0.175 21.982 771.447
  19 0.185 21.818 769.607
  20 0.195 21.8 756.746
  21 0.205 21.626 739.481
  22 0.215 21.554 746.561
  23 0.225 21.432 801.716
  24 0.235 21.116 763.045
  25 0.245 20.46 751.622
  26 0.255 19.974 801.165
  27 0.265 19.562 819.09
  28 0.275 19.94 854.888
  29 0.285 20.838 807.839
  30 0.295 21.296 834.495
  31 0.305 21.568 808.346
  32 0.315 21.542 860.504
  33 0.325 21.788 820.31
  34 0.335 21.744 857.324
  35 0.345 21.848 847.014
  36 0.355 21.548 896.963
  37 0.365 20.996 877.37
  38 0.375 20.79 863.064
  39 0.385 19.872 889.928
  40 0.395 20.372 872.325
  41 0.405 20.97 892.111
  42 0.415 21.566 921.599
  43 0.425 21.894 991.083
  44 0.435 21.844 979.683
  45 0.445 21.656 981.006
  46 0.455 21.584 925.702
  47 0.465 21.432 913.836
  48 0.475 21.04 940.576
  49 0.485 20.534 937.098
  50 0.495 19.656 975.442
  51 0.505 19.42 996.295
  52 0.515 20.02 1082.58
  53 0.525 20.832 1061.24
  54 0.535 21.266 989.192
  55 0.545 21.508 908.887
  56 0.555 21.682 947.249
  57 0.565 21.752 969.784
  58 0.575 21.87 990.11
  59 0.585 21.898 937.094
  60 0.595 21.454 949.97
  61 0.605 20.774 873.964
  62 0.615 19.182 882.244
  63 0.625 20.028 846.152
  64 0.635 20.986 840.375
  65 0.645 21.744 799.403
  66 0.655 21.896 838.606
  67 0.665 21.952 826.814
  68 0.675 21.746 918.531
  69 0.685 21.732 855.75
  70 0.695 21.466 906.91
  71 0.705 21.218 916.601
  72 0.715 21.264 899.817
  73 0.725 20.184 886.46
  74 0.735 19.762 910.816
  75 0.745 19.214 886.128
  76 0.755 20.098 819.965
  77 0.765 21.248 797.361
  78 0.775 21.452 796.123
  79 0.785 21.622 800.827
  80 0.795 21.51 827.567
  81 0.805 21.784 819.437
  82 0.815 21.872 779.756
  83 0.825 21.844 758.304
  84 0.835 21.614 791.671
  85 0.845 20.744 813.526
  86 0.855 20.38 766.401
  87 0.865 20.358 779.478
  88 0.875 20.484 792.278
  89 0.885 20.848 774.167
  90 0.895 21.67 723.515
  91 0.905 21.904 730.722
  92 0.915 21.932 691.494
  93 0.925 21.818 659.392
  94 0.935 21.7 693.193
  95 0.945 21.498 685.104
  96 0.955 21.452 629.004
  97 0.965 21.354 639.076
  98 0.975 20.826 658.918
  99 0.985 19.948 653.876
  100 0.995 19.59 619.985
120000 100 2112
  1 0.005 19.736 659.715
  2 0.015 20.484 608.51
  3 0.025 21.036 637.787
  4 0.035 21.442 625.793
  5 0.045 21.454 600.116
  6 0.055 21.614 603.748
  7 0.065 21.744 628.125
  8 0.075 21.85 612.149
  9 0.085 21.988 617.897
  10 0.095 21.998 673.659
  11 0.105 21.662 709.506
  12 0.115 21.26 732.648
  13 0.125 19.646 728.439
  14 0.135 19.444 739.394
  15 0.145 20.526 723.308
  16 0.155 21.528 716.677
  17 0.165 21.928 729.117
  18 0.175 21.928 721.864
  19 0.185 21.976 738.716
  20 0.195 21.73 748.121
  21 0.205 21.664 745.64
  22 0.215 21.398 760.546
  23 0.225 21.35 763.551
  24 0.235 20.934 766.521
  25 0.245 20.082 791.371
  26 0.255 19.878 787.802
  27 0.265 19.994 801.772
  28 0.275 20.344 794.187
  29 0.285 20.754 794.208
  30 0.295 21.326 782.732
  31 0.305 21.484 783.099
  32 0.315 21.672 858.252
  33 0.325 21.758 855.488
  34 0.335 21.742 844.796
  35 0.345 21.872 859.2
  36 0.355 21.424 897.636
  37 0.365 20.716 892.367
  38 0.375 20.306 901.464
  39 0.385 20.542 921.588
  40 0.395 20.586 972.497
  41 0.405 20.922 949.576
  42 0.415 21.656 960.673
  43 0.425 21.814 1020.83
  44 0.435 21.752 981.266
  45 0.445 21.764 988.375
  46 0.455 21.488 932.361
  47 0.465 21.29 952.461
  48 0.475 21.1 965.858
  49 0.485 20.37 988.445
  50 0.495 19.62 985.022
  51 0.505 19.594 1017.62
  52 0.515 20.07 1097.56
  53 0.525 20.96 982.527
  54 0.535 21.246 911.405
  55 0.545 21.644 964.084
  56 0.555 21.562 968.692
  57 0.565 21.79 992.276
  58 0.575 21.94 918.038
  59 0.585 21.838 921.71
  60 0.595 21.384 920.54
  61 0.605 20.814 941.532
  62 0.615 19.26 938.4
  63 0.625 19.908 868.172
  64 0.635 21.036 855.054
  65 0.645 21.75 788.112
  66 0.655 21.96 820.248
  67 0.665 21.956 855.836
  68 0.675 21.75 836.673
  69 0.685 21.628 828.71
  70 0.695 21.502 833.133
  71 0.705 21.562 802.113
  72 0.715 20.97 823.862
  73 0.725 20.282 828.957
  74 0.735 19.662 893.614
  75 0.745 19.726 880.347
  76 0.755 20.04 852.178
  77 0.765 20.888 844.55
  78 0.775 21.484 873.401
  79 0.785 21.456 819.976
  80 0.795 21.534 856.625
  81 0.805 21.76 819.911
  82 0.815 21.876 779.984
  83 0.825 21.808 784.5
  84 0.835 21.516 813.911
  85 0.845 21.096 802.835
  86 0.855 20.638 793.026
  87 0.865 20.376 811.996
  88 0.875 20.2 741.929
  89 0.885 20.786 742.493
  90 0.895 21.524 747.517
  91 0.905 21.916 758.152
  92 0.915 21.92 734.333
  93 0.925 21.854 689.166
  94 0.935 21.744 658.975
  95 0.945 21.618 705.742
  96 0.955 21.362 753.616
  97 0.965 21.29 713.054
  98 0.975 20.864 708.583
  99 0.985 20.42 678.095
  100 0.995 19.66 682.144
125000 100 2112
  1 0.005 19.446 657.745
  2 0.015 20.362 651.493
  3 0.025 21.144 640.285
  4 0.035 21.428 655.446
  5 0.045 21.43 634.075
  6 0.055 21.75 631.702
  7 0.065 21.7 676.74
  8 0.075 21.81 680.834
  9 0.085 21.956 679.502
  10 0.095 21.96 702.887
  11 0.105 21.564 755.249
  12 0.115 20.928 736.15
  13 0.125 19.786 694.389
  14 0.135 19.83 650.443
  15 0.145 20.51 680.794
  16 0.155 21.616 697.598
  17 0.165 21.804 720.493
  18 0.175 21.916 749.347
  19 0.185 21.93 791.571
  20 0.195 21.742 747.72
  21 0.205 21.568 739.977
  22 0.215 21.492 781.536
  23 0.225 21.366 781.568
  24 0.235 20.734 836.787
  25 0.245 20.174 757.828
  26 0.255 19.95 761.549
  27 0.265 20.078 829.64
  28 0.275 20.2 777.662
  29 0.285 20.884 773.533
  30 0.295 21.356 760.853
  31 0.305 21.466 840.208
  32 0.315 21.688 837.766
  33 0.325 21.7 854.587
  34 0.335 21.86 852.369
  35 0.345 21.666 876.265
  36 0.355 20.978 883.651
  37 0.365 20.734 872.03
  38 0.375 20.666 866.192
  39 0.385 20.7 891.734
  40 0.395 20.654 952.407
  41 0.405 20.84 1019.69
  42 0.415 21.63 954.681
  43 0.425 21.868 989.186
  44 0.435 21.69 1037.49
  45 0.445 21.58 988.867
  46 0.455 21.638 982.891
  47 0.465 21.204 951.467
  48 0.475 20.784 1009.32
  49 0.485 20.064 1002.61
  50 0.495 19.502 983.785
  51 0.505 19.696 966.568
  52 0.515 20.546 949.584
  53 0.525 21.014 1010.25
  54 0.535 21.416 973.634
  55 0.545 21.548 955.726
  56 0.555 21.706 901.841
  57 0.565 21.854 880.345
  58 0.575 21.948 865.859
  59 0.585 21.878 911.176
  60 0.595 21.504 941.754
  61 0.605 20.382 935.105
  62 0.615 19.522 892.467
  63 0.625 19.986 897.852
  64 0.635 21.118 882.226
  65 0.645 21.642 925.654
  66 0.655 21.882 908.991
  67 0.665 21.952 894.651
  68 0.675 21.808 838.786
  69 0.685 21.688 846.317
  70 0.695 21.51 876.931
  71 0.705 21.348 910.354
  72 0.715 20.97 904.915
  73 0.725 20.276 901.355
  74 0.735 20.138 862.901
  75 0.745 19.82 832.977
  76 0.755 20.138 791.782
  77 0.765 20.512 764.754
  78 0.775 21.334 731.194
  79 0.785 21.558 751.905
  80 0.795 21.616 764.775
  81 0.805 21.74 759.046
  82 0.815 21.794 767.669
  83 0.825 21.742 815.629
  84 0.835 21.472 793.187
  85 0.845 21.216 769.749
  86 0.855 20.944 788.842
  87 0.865 20.756 805.358
  88 0.875 20.478 754.464
  89 0.885 20.474 704.268
  90 0.895 21.064 732.428
  91 0.905 21.698 732.405
  92 0.915 21.87 776.674
  93 0.925 21.84 713.685
  94 0.935 21.786 727.768
  95 0.945 21.648 751.504
  96 0.955 21.384 719.429
  97 0.965 21.348 719.186
  98 0.975 20.89 649.899
  99 0.985 20.608 625.388
  100 0.995 19.612 636.989
130000 100 2112.0000000000005
  1 0.005 19.56 671.043
  2 0.015 20.36 666.676
  3 0.025 21.186 664.762
  4 0.035 21.486 665.255
  5 0.045 21.558 633.535
  6 0.055 21.49 660.835
  7 0.065 21.824 658.466
  8 0.075 21.848 668.014
  9 0.085 21.934 667.993
  10 0.095 21.954 682.454
  11 0.105 21.758 702.071
  12 0.115 20.932 763.826
  13 0.125 20.022 742.192
  14 0.135 19.326 764.116
  15 0.145 20.584 738.278
  16 0.155 21.528 708.235
  17 0.165 21.968 770.423
  18 0.175 21.894 810.191
  19 0.185 21.86 784.96
  20 0.195 21.756 748.553
  21 0.205 21.546 754.327
  22 0.215 21.564 769.47
  23 0.225 21.398 756.657
  24 0.235 21.072 780.232
  25 0.245 20.066 821.518
  26 0.255 19.748 813.557
  27 0.265 19.89 818.786
  28 0.275 20.11 816.003
  29 0.285 20.968 796.19
  30 0.295 21.382 797.683
  31 0.305 21.602 790.29
  32 0.315 21.61 799.559
  33 0.325 21.792 819.583
  34 0.335 21.666 854.126
  35 0.345 21.868 820.425
  36 0.355 21.454 811.372
  37 0.365 20.878 870.872
  38 0.375 20.878 903.46
  39 0.385 20.332 905.486
  40 0.395 20.266 871.139
  41 0.405 20.864 908.924
  42 0.415 21.446 929.975
  43 0.425 21.916 925.974
  44 0.435 21.742 933.42
  45 0.445 21.884 959.971
  46 0.455 21.442 971.95
  47 0.465 21.458 976.758
  48 0.475 21.004 1001
  49 0.485 20.218 1061.45
  50 0.495 19.668 1069.23
  51 0.505 19.392 999.371
  52 0.515 19.99 971.649
  53 0.525 21.022 962.691
  54 0.535 21.464 957.541
  55 0.545 21.52 934.67
  56 0.555 21.528 992.09
  57 0.565 21.842 997.812
  58 0.575 21.924 940.383
  59 0.585 21.836 923.635
  60 0.595 21.59 924.457
  61 0.605 20.298 875.247
  62 0.615 19.27 930.676
  63 0.625 20.216 914.457
  64 0.635 21.078 925.551
  65 0.645 21.762 918.372
  66 0.655 21.916 917.005
  67 0.665 21.82 880.897
  68 0.675 21.758 846.038
  69 0.685 21.676 821.97
  70 0.695 21.428 871.854
  71 0.705 21.532 824.156
  72 0.715 20.984 830.721
  73 0.725 19.918 817.976
  74 0.735 19.502 818.981
  75 0.745 19.7 818.404
  76 0.755 20.572 817.273
  77 0.765 20.936 830.969
  78 0.775 21.42 832.09
  79 0.785 21.578 822.954
  80 0.795 21.654 818.965
  81 0.805 21.732 796.606
  82 0.815 21.89 748.579
  83 0.825 21.704 759.403
  84 0.835 21.458 779.348
  85 0.845 20.852 791.532
  86 0.855 20.762 818.294
  87 0.865 20.708 763.315
  88 0.875 20.428 741.663
  89 0.885 20.856 737.52
  90 0.895 21.27 732.702
  91 0.905 21.892 711.85
  92 0.915 21.888 731.423
  93 0.925 21.788 682.913
  94 0.935 21.772 698.243
  95 0.945 21.614 681.282
  96 0.955 21.452 689.489
  97 0.965 21.436 655.786
  98 0.975 20.996 656.531
  99 0.985 20.366 674.562
  100 0.995 19.45 676.472
135000 100 2112
  1 0.005 19.91 682.618
  2 0.015 20.544 642.396
  3 0.025 21.324 625.766
  4 0.035 21.482 622.563
  5 0.045 21.574 648.13
  6 0.055 21.594 676.622
  7 0.065 21.772 663.914
  8 0.075 21.858 672.805
  9 0.085 21.986 693.129
  10 0.095 21.934 713.35
  11 0.105 21.78 693.259
  12 0.115 21.198 703.048
  13 0.125 19.892 718.616
  14 0.135 19.346 733.2
  15 0.145 20.67 731.894
  16 0.155 21.366 779.361
  17 0.165 21.826 754.517
  18 0.175 21.946 718.19
  19 0.185 21.894 765.564
  20 0.195 21.724 734.002
  21 0.205 21.672 751.157
  22 0.215 21.508 727.183
  23 0.225 21.512 733.41
  24 0.235 20.93 785.939
  25 0.245 20.628 812.711
  26 0.255 20.148 843.663
  27 0.265 19.866 881.183
  28 0.275 19.886 866.312
  29 0.285 20.446 863.078
  30 0.295 21.178 827.546
  31 0.305 21.624 822.721
  32 0.315 21.604 822.361
  33 0.325 21.756 861.366
  34 0.335 21.732 850.321
  35 0.345 21.752 851.323
  36 0.355 21.43 854.021
