# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112
  58 0.575 21.974 511.845
  59 0.585 21.98 499.077
  60 0.595 21.898 482.715
  61 0.605 20.594 485.384
  62 0.615 19.292 456.819
  63 0.625 19.136 475.828
  64 0.635 21.23 469.054
  65 0.645 21.872 454.567
  66 0.655 21.984 444.687
  67 0.665 21.976 441.177
  68 0.675 21.862 433.201
  69 0.685 21.654 432.262
  70 0.695 21.378 391.494
  71 0.705 21.474 375.825
  72 0.715 21.612 378.521
  73 0.725 21.002 381.497
  74 0.735 19.094 380.384
  75 0.745 18.33 375.721
  76 0.755 20.12 347.68
  77 0.765 21.476 368.133
  78 0.775 21.622 379.51
  79 0.785 21.306 405.114
  80 0.795 21.372 374.635
  81 0.805 21.754 367.444
  82 0.815 21.968 356.218
  83 0.825 22 341.07
  84 0.835 21.99 370.434
  85 0.845 21.926 362.634
  86 0.855 20.998 366.491
  87 0.865 19.362 351.562
  88 0.875 18.812 363.476
  89 0.885 21.042 370.393
  90 0.895 21.87 377.982
  91 0.905 22 362.19
  92 0.915 22 344.385
  93 0.925 21.972 335.253
  94 0.935 21.81 337.238
  95 0.945 21.578 317.601
  96 0.955 21.218 313.999
  97 0.965 21.56 287.005
  98 0.975 21.752 292.924
  99 0.985 20.998 289.633
  100 0.995 18.492 279.147
140000 100 2111.9999999999995
  1 0.005 18.378 274.903
  2 0.015 20.868 257.206
  3 0.025 21.854 294.831
  4 0.035 21.61 297.349
  5 0.045 21.222 285.505
  6 0.055 21.406 311.272
  7 0.065 21.912 335.073
  8 0.075 21.952 325.812
  9 0.085 22 315.713
  10 0.095 22 324.925
  11 0.105 21.922 347.71
  12 0.115 21.078 348.024
  13 0.125 19.402 346.069
  14 0.135 18.908 350.626
  15 0.145 20.928 363.475
  16 0.155 21.762 353.065
  17 0.165 22 347.952
  18 0.175 21.994 358.38
  19 0.185 21.946 385.246
  20 0.195 21.772 393.308
  21 0.205 21.484 394.862
  22 0.215 21.38 399.111
  23 0.225 21.544 413.74
  24 0.235 21.494 403.647
  25 0.245 19.954 393.657
  26 0.255 18.14 368.421
  27 0.265 19.226 412.156
  28 0.275 21.184 418.693
  29 0.285 21.542 420.492
  30 0.295 21.41 430.126
  31 0.305 21.308 423.946
  32 0.315 21.78 407.127
  33 0.325 21.862 456.747
  34 0.335 21.994 483.535
  35 0.345 21.976 477.636
  36 0.355 21.77 493.439
  37 0.365 21.148 456.798
  38 0.375 19.166 475.33
  39 0.385 18.932 494.184
  40 0.395 21.12 489.841
  41 0.405 21.874 489.159
  42 0.415 21.982 518.507
  43 0.425 21.962 514.486
  44 0.435 21.892 496.667
  45 0.445 21.592 516.442
  46 0.455 21.318 525.201
  47 0.465 21.516 524.612
  48 0.475 21.38 517.291
  49 0.485 20.36 515.502
  50 0.495 18.46 527.568
  51 0.505 18.81 542.675
  52 0.515 20.836 547.562
  53 0.525 21.594 536.244
  54 0.535 21.31 524.816
  55 0.545 21.386 497.338
  56 0.555 21.684 474.301
  57 0.565 21.938 484.799
  58 0.575 21.98 488.565
  59 0.585 22 490.799
  60 0.595 21.826 455.205
  61 0.605 21.026 458.127
  62 0.615 18.812 449.041
  63 0.625 19.44 455.999
  64 0.635 20.98 472.593
  65 0.645 21.916 441.967
  66 0.655 22 433.599
  67 0.665 21.962 457.071
  68 0.675 21.914 451.9
  69 0.685 21.674 446.689
  70 0.695 21.318 422.361
  71 0.705 21.474 399.975
  72 0.715 21.628 398.242
  73 0.725 21.112 400.551
  74 0.735 19.186 409.807
  75 0.745 18.586 382.215
  76 0.755 19.684 393.499
  77 0.765 21.41 378.527
  78 0.775 21.59 346.014
  79 0.785 21.49 372.691
  80 0.795 21.282 401.878
  81 0.805 21.764 397.736
  82 0.815 21.926 388.949
  83 0.825 22 388.558
  84 0.835 22 378.158
  85 0.845 21.91 358.912
  86 0.855 20.96 351.751
  87 0.865 19.234 353.289
  88 0.875 18.904 330.04
  89 0.885 21.118 335.568
  90 0.895 21.896 350.507
  91 0.905 21.978 340.95
  92 0.915 22 343.076
  93 0.925 21.918 338.862
  94 0.935 21.846 312.121
  95 0.945 21.472 333.541
  96 0.955 21.41 333.099
  97 0.965 21.46 324.218
  98 0.975 21.69 318.499
  99 0.985 20.666 299.098
  100 0.995 18.336 284.308
145000 100 2112
  1 0.005 18.324 289.656
  2 0.015 20.746 275.423
  3 0.025 21.888 283.766
  4 0.035 21.508 296.259
  5 0.045 21.234 303.936
  6 0.055 21.49 295.19
  7 0.065 21.854 298.875
  8 0.075 21.948 294.529
  9 0.085 22 307.454
  10 0.095 22 320.119
  11 0.105 21.964 309.704
  12 0.115 21.436 336.528
  13 0.125 19.378 333.661
  14 0.135 18.86 352.196
  15 0.145 20.708 368.278
  16 0.155 21.676 366.322
  17 0.165 21.978 358.155
  18 0.175 22 341.047
  19 0.185 21.956 377.721
  20 0.195 21.878 358.628
  21 0.205 21.48 366.97
  22 0.215 21.246 414.23
  23 0.225 21.628 422.901
  24 0.235 21.52 418.801
  25 0.245 20.128 411.144
  26 0.255 18.402 402.011
  27 0.265 19.034 403.147
  28 0.275 20.892 404.902
  29 0.285 21.572 412.872
  30 0.295 21.392 428.156
  31 0.305 21.458 452.429
  32 0.315 21.54 461.894
  33 0.325 21.898 444.702
  34 0.335 21.98 415.947
  35 0.345 21.996 445.241
  36 0.355 21.976 468.25
  37 0.365 21.326 462.075
  38 0.375 19.512 463.407
  39 0.385 18.65 471.509
  40 0.395 20.806 498.597
  41 0.405 21.732 506.673
  42 0.415 21.998 506.473
  43 0.425 21.994 500.796
  44 0.435 21.908 532.517
  45 0.445 21.688 523.554
  46 0.455 21.342 534.113
  47 0.465 21.372 541.775
  48 0.475 21.448 560.803
  49 0.485 20.532 592.608
  50 0.495 18.5 577.991
  51 0.505 18.61 562.323
  52 0.515 20.748 545.966
  53 0.525 21.502 526.625
  54 0.535 21.406 507.321
  55 0.545 21.332 493.812
  56 0.555 21.686 477.854
  57 0.565 21.932 484.063
  58 0.575 22.006 471.812
  59 0.585 21.974 476.006
  60 0.595 21.826 458.528
  61 0.605 20.602 481.423
  62 0.615 18.68 472.627
  63 0.625 19.46 464.941
  64 0.635 21.522 457.394
  65 0.645 21.926 453.309
  66 0.655 22 443.789
  67 0.665 21.988 443.801
  68 0.675 21.886 452.681
  69 0.685 21.578 459.744
  70 0.695 21.326 428.142
  71 0.705 21.46 411.698
  72 0.715 21.674 399.889
  73 0.725 20.666 385.705
  74 0.735 18.71 392.082
  75 0.745 18.674 422.691
  76 0.755 20.376 411.973
  77 0.765 21.516 365.128
  78 0.775 21.562 376.078
  79 0.785 21.226 376.564
  80 0.795 21.594 377.622
  81 0.805 21.784 359.31
  82 0.815 21.984 352.468
  83 0.825 22 361.548
  84 0.835 22 384.237
  85 0.845 21.84 352.092
  86 0.855 20.778 366.539
  87 0.865 18.892 357.132
  88 0.875 19.25 353.924
  89 0.885 21.256 349.966
  90 0.895 21.984 349.033
  91 0.905 22 323.726
  92 0.915 21.99 330.155
  93 0.925 21.978 340.389
  94 0.935 21.816 344.396
  95 0.945 21.416 340.456
  96 0.955 21.35 340.18
  97 0.965 21.602 312.93
  98 0.975 21.712 322.07
  99 0.985 20.634 299.305
  100 0.995 18.51 300.028
150000 100 2112
  1 0.005 18.392 295.953
  2 0.015 21.122 269.217
  3 0.025 21.852 302.767
  4 0.035 21.656 311.508
  5 0.045 21.074 310.249
  6 0.055 21.506 298.201
  7 0.065 21.908 305.171
  8 0.075 21.962 301.974
  9 0.085 22 302.507
  10 0.095 22 323.011
  11 0.105 21.986 323.421
  12 0.115 21.15 319.898
  13 0.125 19.448 324.315
  14 0.135 19.212 327.15
  15 0.145 20.458 345.026
  16 0.155 21.768 343.932
  17 0.165 21.978 341.108
  18 0.175 22 365.09
  19 0.185 21.966 376.503
  20 0.195 21.788 399.47
  21 0.205 21.488 393.38
  22 0.215 21.434 382.057
  23 0.225 21.516 389.024
  24 0.235 21.562 403.523
  25 0.245 20.218 422.084
  26 0.255 18.674 437.017
  27 0.265 18.95 421.083
  28 0.275 20.632 425.138
  29 0.285 21.476 445.104
  30 0.295 21.552 421.474
  31 0.305 21.302 426.809
  32 0.315 21.53 461.441
  33 0.325 21.932 432.186
  34 0.335 21.98 460.656
  35 0.345 21.986 441.064
  36 0.355 21.924 443.396
  37 0.365 21.366 439.514
  38 0.375 19.322 442.225
  39 0.385 18.744 451.444
  40 0.395 20.836 484.235
  41 0.405 21.822 458.939
  42 0.415 22 464.845
  43 0.425 21.978 487.777
  44 0.435 21.81 522.629
  45 0.445 21.734 519.612
  46 0.455 21.324 549.055
  47 0.465 21.448 550.285
  48 0.475 21.468 577.271
  49 0.485 20.484 521.326
  50 0.495 18.496 512.55
  51 0.505 18.74 534.264
  52 0.515 20.674 534.423
  53 0.525 21.544 533.032
  54 0.535 21.45 522.286
  55 0.545 21.246 533.139
  56 0.555 21.74 538.417
  57 0.565 21.89 513.046
  58 0.575 21.978 517.692
  59 0.585 21.966 509.889
  60 0.595 21.858 479.819
  61 0.605 20.968 492.123
  62 0.615 18.502 496.98
  63 0.625 19.532 475.407
  64 0.635 21.286 454.361
  65 0.645 21.908 440.093
  66 0.655 21.976 423.491
  67 0.665 21.936 417.599
  68 0.675 21.998 396.928
  69 0.685 21.526 417.308
  70 0.695 21.45 434.928
  71 0.705 21.43 424.168
  72 0.715 21.608 419.381
  73 0.725 21.024 402.211
  74 0.735 18.848 421.416
  75 0.745 18.446 413.971
  76 0.755 20.204 411.806
  77 0.765 21.406 419.661
  78 0.775 21.546 399.361
  79 0.785 21.398 407.631
  80 0.795 21.384 400.88
  81 0.805 21.828 371.027
  82 0.815 21.972 340.093
  83 0.825 21.996 347.578
  84 0.835 22 368.792
  85 0.845 21.88 354.26
  86 0.855 20.934 352.186
  87 0.865 18.824 348.49
  88 0.875 19.198 340.155
  89 0.885 21.254 341.512
  90 0.895 21.91 361.357
  91 0.905 21.996 352.86
  92 0.915 22.002 347.957
  93 0.925 21.93 354.431
  94 0.935 21.756 335.406
  95 0.945 21.436 313.647
  96 0.955 21.34 314.661
  97 0.965 21.606 326.917
  98 0.975 21.716 314.219
  99 0.985 20.41 287.121
  100 0.995 18.336 288.534
155000 100 2112.0000000000005
  1 0.005 18.366 283.263
  2 0.015 20.752 276.948
  3 0.025 21.808 309.537
  4 0.035 21.472 324.185
  5 0.045 21.34 322.356
  6 0.055 21.514 320.021
  7 0.065 21.774 334.212
  8 0.075 21.978 320.071
  9 0.085 21.994 299.073
  10 0.095 22 329.819
  11 0.105 21.964 340.733
  12 0.115 21.094 351.939
  13 0.125 18.78 357.845
  14 0.135 19.504 367.761
  15 0.145 20.836 362.612
  16 0.155 21.826 352.815
  17 0.165 21.996 346.519
  18 0.175 21.974 350.583
  19 0.185 21.964 384.051
  20 0.195 21.71 396.082
  21 0.205 21.476 392.624
  22 0.215 21.324 409.319
  23 0.225 21.636 415.401
  24 0.235 21.422 409.692
  25 0.245 19.578 421.13
  26 0.255 18.276 402.797
  27 0.265 19.56 464.934
  28 0.275 21.124 419.577
  29 0.285 21.586 415.68
  30 0.295 21.406 409.935
  31 0.305 21.428 431.084
  32 0.315 21.694 423.706
  33 0.325 21.86 419.762
  34 0.335 21.99 420.974
  35 0.345 21.974 424.065
  36 0.355 21.96 440.98
  37 0.365 21.314 416.985
  38 0.375 19.07 438.85
  39 0.385 19.062 428.648
  40 0.395 20.764 437.506
  41 0.405 21.86 437.2
  42 0.415 21.988 448.192
  43 0.425 21.98 480.18
  44 0.435 21.922 502.927
  45 0.445 21.638 542.87
  46 0.455 21.384 552.462
  47 0.465 21.376 551.39
  48 0.475 21.584 522.347
  49 0.485 20.72 534.602
  50 0.495 18.678 583.042
  51 0.505 18.56 542.812
  52 0.515 20.308 531.735
  53 0.525 21.594 527.935
  54 0.535 21.464 505.89
  55 0.545 21.348 492.855
  56 0.555 21.538 511.588
  57 0.565 21.944 486.479
  58 0.575 21.962 494.514
  59 0.585 21.99 512.583
  60 0.595 21.908 498.401
  61 0.605 20.882 485.676
  62 0.615 18.956 497.144
  63 0.625 19.45 456.544
  64 0.635 20.972 458.217
  65 0.645 21.856 470.783
  66 0.655 21.98 447.974
  67 0.665 21.968 436.448
  68 0.675 21.886 444.074
  69 0.685 21.586 458.555
  70 0.695 21.372 446.919
  71 0.705 21.536 437.41
  72 0.715 21.552 428.456
  73 0.725 20.806 424.807
  74 0.735 18.854 423.207
  75 0.745 18.558 395.28
  76 0.755 20.308 396.029
  77 0.765 21.486 372.5
  78 0.775 21.596 363.347
  79 0.785 21.272 375.995
  80 0.795 21.434 371.002
  81 0.805 21.89 370.069
  82 0.815 21.902 383.406
  83 0.825 22 377.062
  84 0.835 21.976 388.534
  85 0.845 21.99 367.94
  86 0.855 21.108 395.188
  87 0.865 18.918 392.479
  88 0.875 19.07 380.897
  89 0.885 21.07 353.027
  90 0.895 21.868 347.717
  91 0.905 22 326.468
  92 0.915 21.988 353.63
  93 0.925 21.972 340.417
  94 0.935 21.838 334.242
  95 0.945 21.486 316.917
  96 0.955 21.296 304.99
  97 0.965 21.482 289.395
  98 0.975 21.8 280.986
  99 0.985 20.924 269.58
  100 0.995 18.216 278.418
160000 100 2112.0000000000005
  1 0.005 18.492 287.029
  2 0.015 21.032 291.496
  3 0.025 21.836 308.906
  4 0.035 21.554 300.996
  5 0.045 21.264 324.558
  6 0.055 21.486 327.435
  7 0.065 21.822 339.956
  8 0.075 21.984 331.3
  9 0.085 21.992 333.442
  10 0.095 21.98 357.328
  11 0.105 21.892 346.659
  12 0.115 21.008 368.733
  13 0.125 19.06 367.921
  14 0.135 19.164 360.707
  15 0.145 20.994 359.575
  16 0.155 21.91 358.056
  17 0.165 21.992 345.396
  18 0.175 22 373.53
  19 0.185 21.946 386.279
  20 0.195 21.718 408.47
  21 0.205 21.468 402.24
  22 0.215 21.32 404.121
  23 0.225 21.624 391.768
  24 0.235 21.506 393.182
  25 0.245 19.594 397.008
  26 0.255 18.378 390.461
  27 0.265 19.272 424.268
  28 0.275 21.19 403.068
  29 0.285 21.62 419.118
  30 0.295 21.38 387.672
  31 0.305 21.352 401.295
  32 0.315 21.724 408.949
  33 0.325 21.908 418.576
  34 0.335 22.002 415.583
  35 0.345 21.976 447.003
  36 0.355 21.86 448.276
  37 0.365 21.144 438.985
  38 0.375 18.898 460.432
  39 0.385 19.256 441.554
  40 0.395 21.032 431.023
  41 0.405 21.832 453.281
  42 0.415 21.994 463.639
  43 0.425 21.992 474.167
  44 0.435 21.866 476.416
  45 0.445 21.664 487.173
  46 0.455 21.372 514.43
  47 0.465 21.474 530.794
  48 0.475 21.47 523.024
  49 0.485 20.718 532.716
  50 0.495 18.558 550.482
  51 0.505 18.614 593.165
  52 0.515 20.554 599.582
  53 0.525 21.442 617.476
  54 0.535 21.366 557.88
  55 0.545 21.356 539.481
  56 0.555 21.688 484.525
  57 0.565 21.882 470.654
  58 0.575 21.992 459.987
  59 0.585 21.972 478.713
  60 0.595 21.902 488.889
  61 0.605 21.13 474.128
  62 0.615 19.25 477.732
  63 0.625 19.188 476.348
  64 0.635 20.714 455.687
  65 0.645 21.846 435.754
  66 0.655 21.992 419.321
  67 0.665 21.974 417.721
  68 0.675 21.952 422.708
  69 0.685 21.644 443.58
  70 0.695 21.472 456.374
  71 0.705 21.372 438.099
  72 0.715 21.684 432.623
  73 0.725 21.124 425.108
  74 0.735 19.226 411.251
  75 0.745 18.448 399.544
  76 0.755 19.7 404.012
  77 0.765 21.324 403.043
  78 0.775 21.622 404.657
  79 0.785 21.36 404.293
  80 0.795 21.446 409.152
  81 0.805 21.72 396.62
  82 0.815 21.936 385.233
  83 0.825 22 378.834
  84 0.835 21.982 370.755
  85 0.845 21.954 382.235
  86 0.855 20.904 371.759
  87 0.865 18.902 367.109
  88 0.875 18.888 373.111
  89 0.885 21.392 345.308
  90 0.895 21.978 323.88
  91 0.905 22 308.804
  92 0.915 21.992 312.233
  93 0.925 21.948 311.977
  94 0.935 21.852 305.989
  95 0.945 21.374 315.106
  96 0.955 21.336 328.443
  97 0.965 21.568 306.321
  98 0.975 21.778 314.427
  99 0.985 20.532 297.831
  100 0.995 18.158 296.324
165000 100 2112
  1 0.005 18.19 297.476
  2 0.015 20.852 301.827
  3 0.025 21.774 306.006
  4 0.035 21.596 302.415
  5 0.045 21.348 299.769
  6 0.055 21.286 302.452
  7 0.065 21.908 311.136
  8 0.075 21.958 326.356
  9 0.085 22 322.047
  10 0.095 22 324.705
  11 0.105 21.868 327.112
  12 0.115 21.14 332.425
  13 0.125 19.262 333.023
  14 0.135 19.122 346.168
  15 0.145 20.794 357.052
  16 0.155 21.828 364.012
  17 0.165 21.986 350.231
  18 0.175 21.998 372.575
  19 0.185 21.96 398.656
  20 0.195 21.72 394.876
  21 0.205 21.51 401.134
  22 0.215 21.386 383.848
  23 0.225 21.612 396.094
  24 0.235 21.508 403.495
  25 0.245 20.112 403.039
  26 0.255 18.258 395.044
  27 0.265 18.944 417.599
  28 0.275 21.036 424.328
  29 0.285 21.694 420.98
  30 0.295 21.43 418.172
  31 0.305 21.368 413.951
  32 0.315 21.582 414.1
  33 0.325 21.886 411.09
  34 0.335 22.004 418.427
  35 0.345 21.984 423.025
  36 0.355 21.972 449.214
  37 0.365 21.182 494.555
  38 0.375 19.454 484.209
  39 0.385 18.728 482.588
  40 0.395 20.864 469.341
  41 0.405 21.808 481.144
  42 0.415 21.998 481.481
  43 0.425 21.984 496.936
  44 0.435 21.856 494.126
  45 0.445 21.756 494.689
  46 0.455 21.408 524.175
  47 0.465 21.286 516.151
  48 0.475 21.622 495.168
  49 0.485 20.874 495.501
  50 0.495 18.72 538.026
  51 0.505 18.426 541.543
  52 0.515 20.276 539.309
  53 0.525 21.554 530.605
  54 0.535 21.422 547.589
  55 0.545 21.278 552.327
  56 0.555 21.648 550.563
  57 0.565 21.908 509.28
  58 0.575 21.984 535.886
  59 0.585 21.982 529.205
  60 0.595 21.734 523.276
  61 0.605 20.678 496.046
  62 0.615 18.726 473.025
  63 0.625 19.648 452.764
  64 0.635 21.296 444.04
  65 0.645 21.936 446.059
  66 0.655 22 436.652
  67 0.665 21.996 401.485
  68 0.675 21.792 436.548
  69 0.685 21.644 432.879
  70 0.695 21.394 444.331
  71 0.705 21.446 440.579
  72 0.715 21.626 440.453
  73 0.725 20.698 407.605
  74 0.735 18.688 367.648
  75 0.745 18.488 368.38
  76 0.755 20.544 366.469
  77 0.765 21.58 390.688
  78 0.775 21.534 399.551
  79 0.785 21.244 394.842
  80 0.795 21.58 391.608
  81 0.805 21.79 398.402
  82 0.815 21.964 375.227
  83 0.825 21.992 401.853
  84 0.835 21.986 400.35
  85 0.845 21.854 382.529
  86 0.855 20.982 362.919
  87 0.865 18.782 338.152
  88 0.875 19.15 336.929
  89 0.885 21.306 328.592
  90 0.895 21.94 351.585
  91 0.905 22 341.688
  92 0.915 22 336.825
  93 0.925 21.99 323.31
  94 0.935 21.808 325.854
  95 0.945 21.522 318.332
  96 0.955 21.25 317.72
  97 0.965 21.508 323.015
  98 0.975 21.744 317.206
  99 0.985 20.772 313.581
  100 0.995 18.494 313.859
170000 100 2111.9999999999995
  1 0.005 18.344 292.186
  2 0.015 20.91 264.523
  3 0.025 21.816 293.723
  4 0.035 21.518 314.769
  5 0.045 21.366 321.107
  6 0.055 21.434 345.111
  7 0.065 21.792 341.194
  8 0.075 21.972 371.335
  9 0.085 21.994 337.238
  10 0.095 22 334.438
  11 0.105 21.924 328.17
  12 0.115 21.054 335.724
  13 0.125 19.484 342.179
  14 0.135 19.326 367.269
  15 0.145 20.34 373.933
  16 0.155 21.872 385.298
  17 0.165 22 397.743
  18 0.175 21.99 388.307
  19 0.185 21.962 384.484
  20 0.195 21.84 371.447
  21 0.205 21.368 378.956
  22 0.215 21.464 377.021
  23 0.225 21.54 400.868
  24 0.235 21.38 395.22
  25 0.245 20.062 404.482
  26 0.255 18.454 426.192
  27 0.265 19.128 433.06
  28 0.275 20.908 422.982
  29 0.285 21.582 430.072
  30 0.295 21.536 426.689
  31 0.305 21.214 413.568
  32 0.315 21.716 414.91
  33 0.325 21.876 420.073
  34 0.335 21.98 417.591
  35 0.345 22 406.2
  36 0.355 21.924 412.586
  37 0.365 21.166 421.849
  38 0.375 19.092 427.777
  39 0.385 19.136 434.902
  40 0.395 20.81 479.399
  41 0.405 21.87 483.052
  42 0.415 22.002 489.845
  43 0.425 21.996 479.181
  44 0.435 21.9 471.969
  45 0.445 21.598 481.801
  46 0.455 21.312 486.979
  47 0.465 21.468 473.669
  48 0.475 21.564 485.54
  49 0.485 20.61 517.798
  50 0.495 18.5 547.744
  51 0.505 18.662 546.401
  52 0.515 20.562 554.498
  53 0.525 21.504 533.762
  54 0.535 21.42 512.215
  55 0.545 21.408 513.539
  56 0.555 21.618 489.82
  57 0.565 21.882 520.428
  58 0.575 21.984 492.169
  59 0.585 21.994 504.066
  60 0.595 21.776 481.771
  61 0.605 20.828 483.84
  62 0.615 19.134 481.15
  63 0.625 19.254 480.854
  64 0.635 21.166 490.549
  65 0.645 21.86 470.626
  66 0.655 21.994 467.7
  67 0.665 21.964 487.483
  68 0.675 21.918 479.197
  69 0.685 21.636 449.584
  70 0.695 21.442 424.685
  71 0.705 21.3 435.593
  72 0.715 21.668 415.062
  73 0.725 21.074 404.415
  74 0.735 18.944 393.26
  75 0.745 18.258 393.809
  76 0.755 20.188 413.743
  77 0.765 21.49 396.912
  78 0.775 21.576 384.715
  79 0.785 21.292 387.915
  80 0.795 21.594 369.039
  81 0.805 21.726 388.682
  82 0.815 21.936 369.766
  83 0.825 22 359.614
  84 0.835 22 379.706
  85 0.845 21.844 384.611
  86 0.855 20.884 385.475
  87 0.865 18.918 367.294
  88 0.875 19.304 353.358
  89 0.885 21.118 346.656
  90 0.895 21.932 361.783
  91 0.905 22 349.264
  92 0.915 22 333.398
  93 0.925 21.962 327.101
  94 0.935 21.776 339.948
  95 0.945 21.504 326.31
  96 0.955 21.244 324.677
  97 0.965 21.6 310.812
  98 0.975 21.816 315.825
  99 0.985 20.794 319.594
  100 0.995 18.158 297.1
175000 100 2112
  1 0.005 18.496 284.563
  2 0.015 21.038 268.522
  3 0.025 21.87 281.235
  4 0.035 21.506 283.136
  5 0.045 21.314 285.915
  6 0.055 21.418 310.726
  7 0.065 21.878 325.133
  8 0.075 21.948 350.418
  9 0.085 22 334.463
  10 0.095 22 352.884
  11 0.105 21.856 358.128
  12 0.115 21 369.015
  13 0.125 18.77 381.978
  14 0.135 19.616 374.668
  15 0.145 20.858 382.108
  16 0.155 21.906 378.376
  17 0.165 21.992 374.859
  18 0.175 21.978 393.084
  19 0.185 21.95 386.805
  20 0.195 21.754 387.727
  21 0.205 21.368 375.968
  22 0.215 21.35 390.543
  23 0.225 21.65 393.198
  24 0.235 21.326 393.837
  25 0.245 19.946 380.277
  26 0.255 17.972 405.486
  27 0.265 19.434 404.604
  28 0.275 21.342 415.63
  29 0.285 21.642 413.552
  30 0.295 21.29 386.254
  31 0.305 21.454 379.293
  32 0.315 21.584 422.271
  33 0.325 21.968 412.233
  34 0.335 21.996 417.339
  35 0.345 21.984 425.7
  36 0.355 21.936 428.292
  37 0.365 21.312 414.57
  38 0.375 19.242 428.626
  39 0.385 18.64 425.902
  40 0.395 20.97 439.077
  41 0.405 21.914 452.811
  42 0.415 21.996 464.381
  43 0.425 22 479.194
  44 0.435 21.916 493.432
  45 0.445 21.708 483.867
  46 0.455 21.4 483.697
  47 0.465 21.36 502.71
  48 0.475 21.63 507.454
  49 0.485 21.076 513.425
  50 0.495 19.026 521.39
  51 0.505 18.092 539.534
  52 0.515 20.156 538.628
  53 0.525 21.53 536.606
  54 0.535 21.342 534.966
  55 0.545 21.32 547.149
  56 0.555 21.61 527.181
  57 0.565 21.858 531.066
  58 0.575 21.98 484.23
  59 0.585 22 489.084
  60 0.595 21.884 512.76
  61 0.605 21.006 490.845
  62 0.615 19.172 506.897
  63 0.625 19.284 531.58
  64 0.635 20.81 508.301
  65 0.645 21.84 482.107
  66 0.655 22.004 452.027
  67 0.665 22 443.216
  68 0.675 21.878 449.216
  69 0.685 21.678 449.649
  70 0.695 21.218 437.009
  71 0.705 21.594 434.959
  72 0.715 21.516 441.362
  73 0.725 20.826 417.669
  74 0.735 18.994 425.796
  75 0.745 18.39 403.3
  76 0.755 20.264 405.072
  77 0.765 21.514 373.374
  78 0.775 21.594 369.495
  79 0.785 21.294 395.049
  80 0.795 21.506 382.099
  81 0.805 21.766 385.527
  82 0.815 21.976 377.043
  83 0.825 21.992 378.871
  84 0.835 21.98 377.157
  85 0.845 21.906 383.999
  86 0.855 20.778 385.023
  87 0.865 19.062 365.246
  88 0.875 19.146 383.437
  89 0.885 21.18 375.207
  90 0.895 21.948 351.839
  91 0.905 22 377.909
  92 0.915 22 335.31
  93 0.925 21.956 335.595
  94 0.935 21.832 323.493
  95 0.945 21.534 328.875
  96 0.955 21.16 331.653
  97 0.965 21.592 320.882
  98 0.975 21.804 293.9
  99 0.985 20.606 288.273
  100 0.995 18.048 297.175
180000 100 2112
  1 0.005 18.7 290.908
  2 0.015 21.174 289.95
  3 0.025 21.774 304.093
  4 0.035 21.556 309.581
  5 0.045 21.262 314.648
  6 0.055 21.514 326.942
  7 0.065 21.872 316.081
  8 0.075 21.978 330.177
  9 0.085 21.994 331.984
  10 0.095 21.982 342.362
  11 0.105 21.846 347.993
  12 0.115 20.51 330.947
  13 0.125 19.26 325.325
  14 0.135 19.532 366.97
  15 0.145 20.99 377.754
  16 0.155 21.9 387.082
  17 0.165 21.98 389.067
  18 0.175 21.968 414.311
  19 0.185 21.936 393.726
  20 0.195 21.594 398.515
  21 0.205 21.628 399.163
  22 0.215 21.354 393.087
  23 0.225 21.548 387.099
  24 0.235 21.336 397.11
  25 0.245 19.358 414.138
  26 0.255 18.546 428.056
  27 0.265 19.492 410.121
  28 0.275 21.23 404.969
  29 0.285 21.64 391.76
  30 0.295 21.284 408.678
  31 0.305 21.444 414.682
  32 0.315 21.736 411.082
  33 0.325 21.942 413.519
  34 0.335 21.964 437.012
  35 0.345 21.996 443.77
  36 0.355 21.842 421.423
  37 0.365 21.034 416.699
  38 0.375 19.09 418.319
  39 0.385 19.172 440.116
  40 0.395 21.04 457.324
  41 0.405 21.834 474.998
  42 0.415 21.984 476.72
  43 0.425 22.008 462.557
  44 0.435 21.932 449.929
  45 0.445 21.608 495.317
  46 0.455 21.442 511.796
  47 0.465 21.318 512.339
  48 0.475 21.596 548.574
  49 0.485 20.966 517.88
  50 0.495 18.682 545.937
  51 0.505 18.376 539.494
  52 0.515 20.274 526.421
  53 0.525 21.638 500.26
  54 0.535 21.412 488.427
  55 0.545 21.41 488.794
  56 0.555 21.576 493.515
  57 0.565 21.804 497.722
  58 0.575 21.966 491.772
  59 0.585 22 468.447
  60 0.595 21.828 481.31
  61 0.605 21.12 488.584
  62 0.615 19.622 468.869
  63 0.625 19.42 471.001
  64 0.635 20.35 470.211
  65 0.645 21.672 478.96
  66 0.655 21.988 474.523
  67 0.665 21.988 453.949
  68 0.675 21.892 436.776
  69 0.685 21.694 469.33
  70 0.695 21.418 447.41
  71 0.705 21.514 429.648
  72 0.715 21.5 417.316
  73 0.725 20.982 410.108
  74 0.735 19.694 384.871
  75 0.745 18.6 422.161
  76 0.755 19.504 421.554
  77 0.765 21.122 403.288
  78 0.775 21.636 388.838
  79 0.785 21.316 393.622
  80 0.795 21.438 394.119
  81 0.805 21.748 403.767
  82 0.815 21.954 403.562
  83 0.825 22 397.413
  84 0.835 21.986 387.928
  85 0.845 21.794 379.972
  86 0.855 21.122 369.79
