# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112
  68 0.675 21.944 335.846
  69 0.685 21.83 326.035
  70 0.695 21.238 324.799
  71 0.705 21.28 322.201
  72 0.715 21.734 331.998
  73 0.725 21.602 315.48
  74 0.735 19.318 301.771
  75 0.745 16.954 306.482
  76 0.755 20.262 322.83
  77 0.765 21.8 296.605
  78 0.775 21.606 293.723
  79 0.785 21.146 284.443
  80 0.795 21.442 289.161
  81 0.805 21.872 276.747
  82 0.815 21.982 281.665
  83 0.825 22 285.24
  84 0.835 21.996 277.433
  85 0.845 21.976 274.837
  86 0.855 21.198 265.758
  87 0.865 18.338 256.393
  88 0.875 19.156 254
  89 0.885 21.414 252.981
  90 0.895 21.922 245.778
  91 0.905 22 253.528
  92 0.915 22 250.504
  93 0.925 21.998 243.512
  94 0.935 21.864 230.159
  95 0.945 21.338 233.521
  96 0.955 21.192 218.407
  97 0.965 21.648 205.186
  98 0.975 21.948 205.73
  99 0.985 21.266 192.028
  100 0.995 17.66 184.426
140000 100 2112
  1 0.005 17.828 193.421
  2 0.015 21.258 190.63
  3 0.025 21.956 189.513
  4 0.035 21.642 203.411
  5 0.045 21.018 226.673
  6 0.055 21.466 238.148
  7 0.065 21.92 240.928
  8 0.075 21.986 258.206
  9 0.085 22 267.967
  10 0.095 22 247.174
  11 0.105 21.974 259.291
  12 0.115 21.344 260.483
  13 0.125 18.788 264.765
  14 0.135 18.542 252.432
  15 0.145 21.362 251.437
  16 0.155 21.99 246.78
  17 0.165 22 268.39
  18 0.175 21.996 288.226
  19 0.185 21.99 287.608
  20 0.195 21.878 303.112
  21 0.205 21.358 305.454
  22 0.215 21.244 313.415
  23 0.225 21.598 311.455
  24 0.235 21.822 325.826
  25 0.245 20.25 312.079
  26 0.255 17.394 339.742
  27 0.265 18.962 346.59
  28 0.275 21.524 333.85
  29 0.285 21.738 337.789
  30 0.295 21.312 332.94
  31 0.305 21.258 318.141
  32 0.315 21.682 317.282
  33 0.325 22.008 307.369
  34 0.335 21.986 314.916
  35 0.345 22 314.014
  36 0.355 21.956 320.237
  37 0.365 21.28 319.91
  38 0.375 19.338 347.186
  39 0.385 18.752 352.36
  40 0.395 20.814 365.007
  41 0.405 21.86 364.637
  42 0.415 22 399.085
  43 0.425 22 394.375
  44 0.435 21.948 380.134
  45 0.445 21.632 399.663
  46 0.455 21.382 386.85
  47 0.465 21.298 385.987
  48 0.475 21.696 387.827
  49 0.485 21.044 398.416
  50 0.495 18.37 408.292
  51 0.505 18.002 412.761
  52 0.515 20.696 429.087
  53 0.525 21.708 433.929
  54 0.535 21.35 415.706
  55 0.545 21.338 402.312
  56 0.555 21.65 414.013
  57 0.565 21.89 406.758
  58 0.575 21.996 390.95
  59 0.585 22 400.869
  60 0.595 21.928 401.793
  61 0.605 21.116 404.928
  62 0.615 18.684 378.901
  63 0.625 18.986 370.326
  64 0.635 21.312 361.341
  65 0.645 21.974 351.638
  66 0.655 21.996 343.498
  67 0.665 21.984 335.656
  68 0.675 21.982 326.821
  69 0.685 21.726 322.115
  70 0.695 21.156 330.851
  71 0.705 21.392 333.228
  72 0.715 21.752 300.274
  73 0.725 21.398 313.153
  74 0.735 18.508 314.219
  75 0.745 17.534 306.56
  76 0.755 20.632 283.939
  77 0.765 21.862 262.27
  78 0.775 21.582 274.038
  79 0.785 21.184 287.147
  80 0.795 21.452 285.521
  81 0.805 21.882 289.104
  82 0.815 21.978 285.419
  83 0.825 22 265.881
  84 0.835 21.99 268.314
  85 0.845 21.912 266.919
  86 0.855 21.324 260.975
  87 0.865 18.634 265.228
  88 0.875 18.846 257.037
  89 0.885 21.376 253.525
  90 0.895 21.918 243.128
  91 0.905 22 255.141
  92 0.915 22 252.307
  93 0.925 21.996 250.557
  94 0.935 21.836 235.355
  95 0.945 21.598 225.159
  96 0.955 21.006 234.951
  97 0.965 21.624 231.124
  98 0.975 21.916 229.655
  99 0.985 21.11 211.48
  100 0.995 17.84 201.267
145000 100 2112
  1 0.005 17.814 179.135
  2 0.015 21.342 195.289
  3 0.025 21.94 200.111
  4 0.035 21.608 211.7
  5 0.045 21.062 234.469
  6 0.055 21.424 231.784
  7 0.065 21.944 235.149
  8 0.075 21.994 240.379
  9 0.085 22 260.401
  10 0.095 22 263.902
  11 0.105 21.972 249.295
  12 0.115 21.436 251.796
  13 0.125 18.814 269.014
  14 0.135 18.664 260.518
  15 0.145 21.146 260.353
  16 0.155 21.968 272.312
  17 0.165 22 292.706
  18 0.175 22 293.652
  19 0.185 21.968 281.767
  20 0.195 21.906 298.337
  21 0.205 21.39 310.205
  22 0.215 21.232 309.328
  23 0.225 21.548 301.231
  24 0.235 21.744 298.268
  25 0.245 20.26 294.763
  26 0.255 17.54 288.683
  27 0.265 18.912 281.309
  28 0.275 21.502 301.515
  29 0.285 21.808 304.112
  30 0.295 21.272 321.268
  31 0.305 21.292 300.706
  32 0.315 21.678 324.121
  33 0.325 21.958 329.131
  34 0.335 21.99 359.499
  35 0.345 22 357.429
  36 0.355 21.948 353.326
  37 0.365 21.034 361.98
  38 0.375 18.822 375.174
  39 0.385 19.176 357.654
  40 0.395 21.154 370.552
  41 0.405 21.866 380.44
  42 0.415 22 379.263
  43 0.425 21.966 388.344
  44 0.435 21.972 405.496
  45 0.445 21.546 391.977
  46 0.455 21.288 404.492
  47 0.465 21.468 377.848
  48 0.475 21.68 407.026
  49 0.485 20.99 407.17
  50 0.495 18.02 413.784
  51 0.505 18.206 444.198
  52 0.515 20.96 414.142
  53 0.525 21.682 421.288
  54 0.535 21.358 393.388
  55 0.545 21.33 403.926
  56 0.555 21.64 400.317
  57 0.565 21.908 429.609
  58 0.575 21.986 445.208
  59 0.585 22 424.34
  60 0.595 21.804 394.166
  61 0.605 21.17 360.647
  62 0.615 18.596 361.968
  63 0.625 18.874 354.932
  64 0.635 21.594 340.897
  65 0.645 21.968 346.548
  66 0.655 21.994 336.128
  67 0.665 22 327.619
  68 0.675 21.94 332.291
  69 0.685 21.778 311.956
  70 0.695 21.232 315.846
  71 0.705 21.27 306.197
  72 0.715 21.756 320.75
  73 0.725 21.558 291.542
  74 0.735 18.946 295.734
  75 0.745 17.626 293.007
  76 0.755 20.104 308.862
  77 0.765 21.73 306.91
  78 0.775 21.606 293.494
  79 0.785 21.222 287.84
  80 0.795 21.36 287.395
  81 0.805 21.9 280.753
  82 0.815 21.972 296.789
  83 0.825 22 272.898
  84 0.835 22 255.68
  85 0.845 21.904 273.94
  86 0.855 21.128 270.21
  87 0.865 18.498 255.77
  88 0.875 19.208 255.006
  89 0.885 21.318 263.372
  90 0.895 21.944 257.978
  91 0.905 22 268.283
  92 0.915 22 245.201
  93 0.925 21.996 237.255
  94 0.935 21.916 227.283
  95 0.945 21.388 226.597
  96 0.955 21.146 227.426
  97 0.965 21.608 225.37
  98 0.975 21.912 220.493
  99 0.985 21.106 213.636
  100 0.995 17.8 190.263
150000 100 2112.0000000000005
  1 0.005 17.662 198.126
  2 0.015 20.9 200.817
  3 0.025 21.916 204.516
  4 0.035 21.672 218.688
  5 0.045 21.072 218.792
  6 0.055 21.374 237.995
  7 0.065 21.932 229.963
  8 0.075 21.982 239.186
  9 0.085 22 234.9
  10 0.095 22 238.23
  11 0.105 21.956 241.059
  12 0.115 21.556 226.189
  13 0.125 18.686 245.646
  14 0.135 18.702 257.996
  15 0.145 21.158 282.214
  16 0.155 21.942 279.517
  17 0.165 22 280.978
  18 0.175 22 279.271
  19 0.185 21.996 289.892
  20 0.195 21.778 302.128
  21 0.205 21.344 291.979
  22 0.215 21.222 289.658
  23 0.225 21.688 305.752
  24 0.235 21.78 314.901
  25 0.245 19.986 296.392
  26 0.255 17.332 304.343
  27 0.265 19.33 306.048
  28 0.275 21.524 319.869
  29 0.285 21.766 315.871
  30 0.295 21.182 332.916
  31 0.305 21.444 321.789
  32 0.315 21.686 334.832
  33 0.325 21.942 345.245
  34 0.335 22 348.749
  35 0.345 21.988 360.244
  36 0.355 21.94 356.251
  37 0.365 21.438 355.99
  38 0.375 18.466 369.9
  39 0.385 19.206 372.316
  40 0.395 21.062 353.426
  41 0.405 21.9 368.661
  42 0.415 22 334.366
  43 0.425 21.988 361.343
  44 0.435 21.9 404.454
  45 0.445 21.716 423.043
  46 0.455 21.218 439.712
  47 0.465 21.436 405.039
  48 0.475 21.638 392.267
  49 0.485 20.95 394.494
  50 0.495 18.208 435.475
  51 0.505 18.314 461.801
  52 0.515 20.712 454.608
  53 0.525 21.658 452.033
  54 0.535 21.372 423.313
  55 0.545 21.224 387.983
  56 0.555 21.722 397.303
  57 0.565 21.956 397.027
  58 0.575 21.988 386.397
  59 0.585 22 379.34
  60 0.595 21.93 390.743
  61 0.605 20.732 386.466
  62 0.615 18.596 377.662
  63 0.625 19.332 361.234
  64 0.635 21.438 362.924
  65 0.645 21.972 351.891
  66 0.655 22 340.668
  67 0.665 21.994 331.583
  68 0.675 21.966 300.742
  69 0.685 21.654 313.992
  70 0.695 21.31 316.058
  71 0.705 21.298 301.31
  72 0.715 21.788 304.669
  73 0.725 21.594 321.128
  74 0.735 18.898 306.32
  75 0.745 17.522 310.944
  76 0.755 20.138 295.294
  77 0.765 21.802 295.56
  78 0.775 21.636 299.115
  79 0.785 21.214 293.915
  80 0.795 21.404 291.905
  81 0.805 21.824 272.908
  82 0.815 21.958 263.699
  83 0.825 22 260.536
  84 0.835 22 250.593
  85 0.845 22 253.587
  86 0.855 21.438 253.219
  87 0.865 19.1 242.769
  88 0.875 18.83 248.856
  89 0.885 20.736 259.85
  90 0.895 21.902 262.753
  91 0.905 21.994 261.942
  92 0.915 22 254.793
  93 0.925 21.998 246.027
  94 0.935 21.912 240.547
  95 0.945 21.546 229.27
  96 0.955 21.08 236.752
  97 0.965 21.58 224.281
  98 0.975 21.856 224.414
  99 0.985 21.37 216.046
  100 0.995 18.148 220.956
155000 100 2112
  1 0.005 18.456 184.236
  2 0.015 21.23 190.854
  3 0.025 21.938 198.734
  4 0.035 21.548 211.821
  5 0.045 21.12 203.497
  6 0.055 21.494 214.742
  7 0.065 21.904 222.096
  8 0.075 21.978 223.494
  9 0.085 22 239.347
  10 0.095 22 241.693
  11 0.105 21.99 263.231
  12 0.115 21.618 264.228
  13 0.125 18.704 279.613
  14 0.135 18.44 273.546
  15 0.145 21.264 265.687
  16 0.155 21.992 270.068
  17 0.165 21.992 271.12
  18 0.175 22 266.831
  19 0.185 21.996 289.629
  20 0.195 21.83 279.649
  21 0.205 21.41 280.157
  22 0.215 21.248 285.016
  23 0.225 21.586 278.823
  24 0.235 21.854 288.874
  25 0.245 20.34 298.423
  26 0.255 17.526 298.511
  27 0.265 18.858 310.137
  28 0.275 21.35 325.274
  29 0.285 21.806 321.448
  30 0.295 21.286 317.644
  31 0.305 21.358 347.849
  32 0.315 21.61 359.302
  33 0.325 21.958 360.791
  34 0.335 21.984 346.612
  35 0.345 22 327.921
  36 0.355 21.898 340.54
  37 0.365 21.296 357.734
  38 0.375 18.94 348.589
  39 0.385 18.964 343.73
  40 0.395 21.036 353.328
  41 0.405 21.866 365.25
  42 0.415 22 370.095
  43 0.425 22 371.747
  44 0.435 21.872 370.271
  45 0.445 21.824 394.248
  46 0.455 21.15 427.627
  47 0.465 21.436 410.518
  48 0.475 21.652 410.035
  49 0.485 20.92 421.965
  50 0.495 18.374 448.993
  51 0.505 18.35 446.166
  52 0.515 20.576 453.105
  53 0.525 21.618 436.681
  54 0.535 21.35 430.215
  55 0.545 21.292 430.601
  56 0.555 21.712 427.108
  57 0.565 21.884 410.954
  58 0.575 21.99 386.968
  59 0.585 22 369.374
  60 0.595 21.922 361.023
  61 0.605 21.368 370.057
  62 0.615 18.762 354.833
  63 0.625 19.026 358.936
  64 0.635 20.974 347.944
  65 0.645 21.948 342.117
  66 0.655 22 330.034
  67 0.665 21.99 342.846
  68 0.675 21.964 340.168
  69 0.685 21.746 355.284
  70 0.695 21.3 358.164
  71 0.705 21.266 353.911
  72 0.715 21.744 330.275
  73 0.725 21.384 330.578
  74 0.735 18.892 308.555
  75 0.745 17.412 297.584
  76 0.755 20.408 287.007
  77 0.765 21.816 292.858
  78 0.775 21.66 303.244
  79 0.785 21.138 297.79
  80 0.795 21.412 276.199
  81 0.805 21.882 270.821
  82 0.815 21.986 282.677
  83 0.825 22 266.571
  84 0.835 22 270.156
  85 0.845 21.966 276.015
  86 0.855 20.854 284.695
  87 0.865 18.562 270.831
  88 0.875 19.338 270.122
  89 0.885 21.33 271.07
  90 0.895 21.968 239.498
  91 0.905 21.982 234.391
  92 0.915 22 245.502
  93 0.925 21.996 241.468
  94 0.935 21.822 226.15
  95 0.945 21.414 229.611
  96 0.955 21.216 217.126
  97 0.965 21.576 215.787
  98 0.975 21.93 215.267
  99 0.985 20.894 208.084
  100 0.995 17.484 203.432
160000 100 2112.0000000000005
  1 0.005 18.446 188.868
  2 0.015 21.284 180.784
  3 0.025 21.888 199.062
  4 0.035 21.594 199.797
  5 0.045 21.054 205.041
  6 0.055 21.53 218.137
  7 0.065 21.914 228.079
  8 0.075 22 223.51
  9 0.085 22 236.628
  10 0.095 22 255.372
  11 0.105 21.974 236.302
  12 0.115 21.376 241.4
  13 0.125 18.364 262.986
  14 0.135 18.85 265.059
  15 0.145 21.464 254.825
  16 0.155 21.972 265.58
  17 0.165 22 274.582
  18 0.175 22 278.946
  19 0.185 21.986 264.102
  20 0.195 21.82 279.476
  21 0.205 21.416 279.963
  22 0.215 21.212 271.553
  23 0.225 21.652 288.034
  24 0.235 21.856 300.592
  25 0.245 20.612 300.421
  26 0.255 17.454 288.647
  27 0.265 18.638 306.58
  28 0.275 21.358 331.684
  29 0.285 21.784 318.679
  30 0.295 21.352 338.034
  31 0.305 21.262 354.515
  32 0.315 21.686 359.14
  33 0.325 21.912 358.615
  34 0.335 22 347.631
  35 0.345 22 350.19
  36 0.355 22 351.771
  37 0.365 21.446 350.114
  38 0.375 19.206 354.164
  39 0.385 18.982 357.724
  40 0.395 20.646 351.506
  41 0.405 21.72 361.671
  42 0.415 22 351.946
  43 0.425 21.986 366.559
  44 0.435 21.944 363.501
  45 0.445 21.728 389.166
  46 0.455 21.382 434.17
  47 0.465 21.332 415.633
  48 0.475 21.608 427.756
  49 0.485 21.124 436.011
  50 0.495 18.496 419.81
  51 0.505 17.932 443.393
  52 0.515 20.57 429.026
  53 0.525 21.706 418.879
  54 0.535 21.446 417.24
  55 0.545 21.188 427.024
  56 0.555 21.68 388.736
  57 0.565 21.896 392.1
  58 0.575 21.984 391.847
  59 0.585 21.998 406.844
  60 0.595 21.834 391.755
  61 0.605 21.376 348.798
  62 0.615 18.766 344.836
  63 0.625 18.788 355.719
  64 0.635 21.276 371.958
  65 0.645 21.96 362.868
  66 0.655 22 362.562
  67 0.665 21.996 381.349
  68 0.675 21.916 373.271
  69 0.685 21.72 374.227
  70 0.695 21.188 347.893
  71 0.705 21.408 347.199
  72 0.715 21.736 323.844
  73 0.725 21.34 327.105
  74 0.735 18.572 318.17
  75 0.745 17.49 307.807
  76 0.755 20.682 306.841
  77 0.765 21.848 285.211
  78 0.775 21.592 284.935
  79 0.785 21.122 286.179
  80 0.795 21.524 271.863
  81 0.805 21.866 271.545
  82 0.815 22.002 272.23
  83 0.825 21.998 279.877
  84 0.835 22 278.532
  85 0.845 21.928 268.974
  86 0.855 20.89 259.679
  87 0.865 18.538 283.636
  88 0.875 19.412 280.482
  89 0.885 21.328 265.703
  90 0.895 21.914 250.122
  91 0.905 21.99 240.606
  92 0.915 22 241.546
  93 0.925 21.974 233.369
  94 0.935 21.822 224.619
  95 0.945 21.434 230.199
  96 0.955 21.14 231.557
  97 0.965 21.662 214.031
  98 0.975 21.934 200.578
  99 0.985 20.934 205.423
  100 0.995 17.39 205.663
165000 100 2112
  1 0.005 17.788 196.159
  2 0.015 21.418 187.854
  3 0.025 21.966 190.711
  4 0.035 21.552 204.92
  5 0.045 21.126 214.241
  6 0.055 21.456 228.844
  7 0.065 21.888 221.422
  8 0.075 22 223.571
  9 0.085 22 229.202
  10 0.095 22 244.195
  11 0.105 21.994 241.93
  12 0.115 21.622 261.756
  13 0.125 18.774 274.302
  14 0.135 18.554 272.289
  15 0.145 21.11 279.558
  16 0.155 21.946 293.217
  17 0.165 22 282.382
  18 0.175 22 269.439
  19 0.185 21.992 262.011
  20 0.195 21.864 268.476
  21 0.205 21.454 283.539
  22 0.215 21.204 284.74
  23 0.225 21.528 285.722
  24 0.235 21.868 293.148
  25 0.245 20.516 284.468
  26 0.255 17.342 282.065
  27 0.265 18.746 298.273
  28 0.275 21.482 301.6
  29 0.285 21.834 298.804
  30 0.295 21.318 306.998
  31 0.305 21.218 314.474
  32 0.315 21.678 338.65
  33 0.325 21.956 340.193
  34 0.335 22 336.799
  35 0.345 21.992 341.073
  36 0.355 21.972 351.045
  37 0.365 21.428 343.06
  38 0.375 18.678 342.919
  39 0.385 18.914 356.122
  40 0.395 21.202 357.661
  41 0.405 21.814 378.92
  42 0.415 22 384.944
  43 0.425 21.994 391.524
  44 0.435 21.94 393.647
  45 0.445 21.686 391.45
  46 0.455 21.29 418.771
  47 0.465 21.326 414.95
  48 0.475 21.734 414.776
  49 0.485 20.792 434.19
  50 0.495 18.31 454.841
  51 0.505 18.33 447.673
  52 0.515 20.674 465.432
  53 0.525 21.734 433.358
  54 0.535 21.348 414.196
  55 0.545 21.22 413.564
  56 0.555 21.706 377.044
  57 0.565 21.916 365.848
  58 0.575 22 364.569
  59 0.585 22 385.211
  60 0.595 21.984 384.95
  61 0.605 21.374 402.525
  62 0.615 18.518 394.457
  63 0.625 18.92 398.58
  64 0.635 21.246 373.105
  65 0.645 21.958 362.639
  66 0.655 22 359.591
  67 0.665 21.978 352.362
  68 0.675 21.966 346.893
  69 0.685 21.654 333.056
  70 0.695 21.268 315.677
  71 0.705 21.356 325.597
  72 0.715 21.78 332.763
  73 0.725 21.378 310.761
  74 0.735 18.874 315.876
  75 0.745 17.506 310.246
  76 0.755 20.372 309.414
  77 0.765 21.808 305.175
  78 0.775 21.544 279.925
  79 0.785 21.25 288.584
  80 0.795 21.426 282.862
  81 0.805 21.844 287.827
  82 0.815 21.996 293.76
  83 0.825 22 304.429
  84 0.835 22 303.597
  85 0.845 22 279.278
  86 0.855 21.13 274.497
  87 0.865 18.108 258.138
  88 0.875 19.398 242.237
  89 0.885 21.364 251.725
  90 0.895 22 250.817
  91 0.905 22 242.319
  92 0.915 22 234.352
  93 0.925 21.984 243.611
  94 0.935 21.86 245.274
  95 0.945 21.412 238
  96 0.955 21.224 232.205
  97 0.965 21.572 220.263
  98 0.975 21.932 204.225
  99 0.985 21.208 209.849
  100 0.995 17.614 203.245
170000 100 2112
  1 0.005 17.322 173.23
  2 0.015 21.5 185.753
  3 0.025 21.932 212.077
  4 0.035 21.672 213.674
  5 0.045 21.06 218.31
  6 0.055 21.388 232.57
  7 0.065 21.926 228.648
  8 0.075 21.998 225.451
  9 0.085 22 225.706
  10 0.095 22 239.753
  11 0.105 21.976 229.531
  12 0.115 21.46 249.489
  13 0.125 18.382 246.098
  14 0.135 18.784 251.55
  15 0.145 21.452 270.399
  16 0.155 21.946 280.48
  17 0.165 22 285.44
  18 0.175 21.992 286.545
  19 0.185 22.004 279.165
  20 0.195 21.656 282.872
  21 0.205 21.492 286.316
  22 0.215 21.264 283.344
  23 0.225 21.632 277.578
  24 0.235 21.808 285.884
  25 0.245 20.202 288.292
  26 0.255 17.01 290.3
  27 0.265 19.422 312.909
  28 0.275 21.508 325.03
  29 0.285 21.71 320.296
  30 0.295 21.302 330.439
  31 0.305 21.31 323.904
  32 0.315 21.78 324.406
  33 0.325 21.92 348.842
  34 0.335 21.988 355.403
  35 0.345 22 346.189
  36 0.355 21.848 369.191
  37 0.365 21.236 353.897
  38 0.375 18.764 364.161
  39 0.385 18.97 367.13
  40 0.395 21.272 377.376
  41 0.405 21.91 371.916
  42 0.415 22 369.657
  43 0.425 21.996 383.015
  44 0.435 21.922 382.516
  45 0.445 21.662 395.314
  46 0.455 21.232 421.887
  47 0.465 21.396 408.868
  48 0.475 21.72 416.238
  49 0.485 21.01 419.054
  50 0.495 18.01 429.489
  51 0.505 18.148 429.044
  52 0.515 20.934 436.184
  53 0.525 21.758 409.515
  54 0.535 21.436 372.472
  55 0.545 21.166 386.81
  56 0.555 21.634 384.355
  57 0.565 21.98 379.478
  58 0.575 21.998 376.231
  59 0.585 21.998 384.729
  60 0.595 21.902 389.745
  61 0.605 21.524 393.655
  62 0.615 18.632 398.362
  63 0.625 18.726 412.335
  64 0.635 21.32 373.588
  65 0.645 21.896 349.359
  66 0.655 22 349.104
  67 0.665 22 362.882
  68 0.675 21.944 362.015
  69 0.685 21.798 346.611
  70 0.695 21.224 334.311
  71 0.705 21.312 315.861
  72 0.715 21.736 307.883
  73 0.725 21.55 315.261
  74 0.735 19.272 321.309
  75 0.745 17.364 308.026
  76 0.755 20.012 309.774
  77 0.765 21.742 307.028
  78 0.775 21.584 299.852
  79 0.785 21.31 293.559
  80 0.795 21.372 296.628
  81 0.805 21.81 280.242
  82 0.815 21.97 284.437
  83 0.825 22 285.871
  84 0.835 22 277.322
  85 0.845 21.944 275.148
  86 0.855 21.298 281.721
  87 0.865 18.79 269.037
  88 0.875 18.874 250.527
  89 0.885 21.178 259.315
  90 0.895 21.916 265.695
  91 0.905 22 251.001
  92 0.915 22 258.203
  93 0.925 21.992 253.836
  94 0.935 21.886 249.935
  95 0.945 21.5 227.668
  96 0.955 21.146 225.877
  97 0.965 21.52 220.548
  98 0.975 21.954 198.492
  99 0.985 21.348 198.303
  100 0.995 17.856 196.391
175000 100 2112.0000000000005
  1 0.005 18.012 186.864
  2 0.015 21.484 190.121
  3 0.025 21.932 205.366
  4 0.035 21.522 214.028
  5 0.045 21.086 215.62
  6 0.055 21.52 214.667
  7 0.065 21.93 229.569
  8 0.075 21.992 240.948
  9 0.085 22 237.711
  10 0.095 22 230.117
  11 0.105 21.968 231.756
  12 0.115 21.61 253.812
  13 0.125 19.06 265.457
  14 0.135 18.354 271.275
  15 0.145 21.11 274.643
  16 0.155 21.898 285.472
  17 0.165 22 282.248
  18 0.175 22 272.596
  19 0.185 21.978 270.271
  20 0.195 21.876 282.438
  21 0.205 21.47 289.399
  22 0.215 21.222 274.782
  23 0.225 21.53 288.903
  24 0.235 21.836 296.269
  25 0.245 20.66 289.662
  26 0.255 17.528 285.735
  27 0.265 18.634 310.285
  28 0.275 21.282 321.752
  29 0.285 21.786 311.273
  30 0.295 21.392 326.866
  31 0.305 21.256 315.531
  32 0.315 21.61 333.815
  33 0.325 21.962 344.305
  34 0.335 21.978 336.405
  35 0.345 22 351.17
  36 0.355 21.984 352.74
  37 0.365 21.476 373.014
  38 0.375 18.774 395.771
  39 0.385 18.784 411.786
  40 0.395 21.04 413.797
  41 0.405 21.942 402.558
  42 0.415 22 404.543
  43 0.425 21.996 400.504
  44 0.435 21.876 375.846
  45 0.445 21.632 391.228
  46 0.455 21.444 397.138
  47 0.465 21.324 407.4
  48 0.475 21.642 437.81
  49 0.485 20.872 439.31
  50 0.495 18.002 427.824
  51 0.505 18.3 426.805
  52 0.515 20.96 425.953
  53 0.525 21.72 409.858
  54 0.535 21.34 376.84
  55 0.545 21.384 383.522
  56 0.555 21.586 376.999
  57 0.565 21.93 374.109
  58 0.575 21.992 378.417
  59 0.585 22 376.865
  60 0.595 21.96 367.742
  61 0.605 21.374 353.806
  62 0.615 18.784 349.562
  63 0.625 18.682 354.836
  64 0.635 21.25 356.312
  65 0.645 21.95 366.097
  66 0.655 22 360.364
  67 0.665 22 347.306
  68 0.675 21.906 354.021
  69 0.685 21.742 345.236
  70 0.695 21.268 330.761
  71 0.705 21.36 345.433
  72 0.715 21.702 345.243
  73 0.725 21.488 319.255
  74 0.735 18.894 328.231
  75 0.745 17.344 308.286
  76 0.755 20.436 304.238
  77 0.765 21.81 302.881
  78 0.775 21.576 293.492
  79 0.785 21.16 299.02
  80 0.795 21.48 286.808
  81 0.805 21.862 302.618
  82 0.815 21.972 299.306
  83 0.825 22 284.2
  84 0.835 22 279.58
  85 0.845 21.964 275.052
  86 0.855 20.834 281.138
  87 0.865 18.25 266.662
  88 0.875 19.45 249.308
  89 0.885 21.546 242.254
  90 0.895 21.956 233.791
  91 0.905 22 234.778
  92 0.915 22 237.797
  93 0.925 21.992 247.861
  94 0.935 21.866 236.55
  95 0.945 21.412 224.149
  96 0.955 21.064 222.326
  97 0.965 21.706 235.349
  98 0.975 21.916 220.495
  99 0.985 21.094 209.212
  100 0.995 17.472 202.382
180000 100 2111.9999999999995
  1 0.005 17.742 194.445
  2 0.015 21.49 181.756
  3 0.025 21.97 202.658
  4 0.035 21.628 204.151
  5 0.045 21.04 214.687
  6 0.055 21.49 216.018
  7 0.065 21.874 232.384
  8 0.075 21.988 246.374
  9 0.085 22 270.294
  10 0.095 22 263.261
  11 0.105 21.98 259.685
  12 0.115 21.448 253.338
  13 0.125 18.95 254.773
  14 0.135 18.326 268.879
  15 0.145 21.322 276.271
  16 0.155 21.986 269.148
  17 0.165 21.988 284.339
  18 0.175 22 287.9
  19 0.185 21.974 270.252
  20 0.195 21.84 285.846
  21 0.205 21.446 290.676
  22 0.215 21.192 292.828
  23 0.225 21.598 301.577
  24 0.235 21.844 290.451
  25 0.245 20.314 296.448
  26 0.255 17.642 298.43
  27 0.265 18.794 299.125
  28 0.275 21.406 300.274
  29 0.285 21.74 319.333
  30 0.295 21.396 329.117
  31 0.305 21.166 346.293
  32 0.315 21.764 336.203
  33 0.325 21.89 343.579
  34 0.335 21.996 336.968
  35 0.345 21.998 358.183
  36 0.355 22 349.669
  37 0.365 21.346 333.963
  38 0.375 19.448 336.292
  39 0.385 18.624 353.668
  40 0.395 20.78 376.757
  41 0.405 21.802 365.963
  42 0.415 22 375.757
  43 0.425 21.99 377.413
  44 0.435 21.888 379.357
  45 0.445 21.75 399.825
  46 0.455 21.376 412.98
  47 0.465 21.264 435.355
  48 0.475 21.744 411.161
  49 0.485 21.076 419.15
  50 0.495 18.306 465.844
  51 0.505 18.038 456.879
  52 0.515 20.674 465.586
  53 0.525 21.648 455.365
  54 0.535 21.264 386.252
  55 0.545 21.392 380.529
  56 0.555 21.658 380.92
  57 0.565 21.932 385.194
  58 0.575 22 380.491
  59 0.585 22 382.037
  60 0.595 21.95 372.079
  61 0.605 21.134 362.466
  62 0.615 18.556 370.764
  63 0.625 18.9 367.671
  64 0.635 21.496 380.136
  65 0.645 21.964 333.043
  66 0.655 22 343.187
  67 0.665 21.998 351.391
  68 0.675 21.916 340.428
  69 0.685 21.65 362.545
  70 0.695 21.288 338.206
  71 0.705 21.332 341.116
  72 0.715 21.802 344.213
  73 0.725 21.232 304.711
  74 0.735 18.646 303.054
  75 0.745 17.75 282.882
  76 0.755 20.534 299.307
  77 0.765 21.752 300.882
  78 0.775 21.538 294.849
  79 0.785 21.24 299.329
  80 0.795 21.5 300.908
  81 0.805 21.842 302.584
  82 0.815 21.98 307.136
  83 0.825 22 307.449
  84 0.835 22 287.835
  85 0.845 21.962 271.649
  86 0.855 20.798 273.444
  87 0.865 18.606 265.321
  88 0.875 19.296 265.316
  89 0.885 21.424 266.84
  90 0.895 21.93 249.88
  91 0.905 21.984 244.57
  92 0.915 22 230.193
  93 0.925 22 212.193
  94 0.935 21.914 226.227
  95 0.945 21.314 234.778
  96 0.955 21.128 222.513
  97 0.965 21.682 208.201
  98 0.975 21.95 208.339
  99 0.985 21.258 193.99
  100 0.995 17.532 209.667
185000 100 2112
  1 0.005 18.008 198.974
  2 0.015 21.356 188.585
  3 0.025 21.968 208.614
  4 0.035 21.522 200.829
